# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   85       3.030303283027e-10       7.306815088479e-14      -1.826050151790e-12       0.000000000000e+00       1.545498985195e-11       1.961305840515e-12      -7.966479372615e-15 
   86       3.067855479053e-10       7.513787337933e-14      -1.906717417202e-12       0.000000000000e+00       1.500801300830e-11       1.914170032088e-12      -7.921510774820e-15 
   87       3.105736620140e-10       7.721473822623e-14      -1.988372384825e-12       0.000000000000e+00       1.457801940378e-11       1.868731018918e-12      -7.885214228177e-15 
   88       3.143946362227e-10       7.929703200058e-14      -2.070960318148e-12       0.000000000000e+00       1.416457316875e-11       1.824944004694e-12      -7.855185254975e-15 
   89       3.182481760962e-10       8.138299703008e-14      -2.154424706507e-12       0.000000000000e+00       1.376702064103e-11       1.782741064046e-12      -7.828736372735e-15 
   90       3.221337151572e-10       8.347083143562e-14      -2.238707270965e-12       0.000000000000e+00       1.338448202650e-11       1.742030250733e-12      -7.802888382842e-15 
   91       3.260504028725e-10       8.555868917175e-14      -2.323747970191e-12       0.000000000000e+00       1.301584305981e-11       1.702694705848e-12      -7.774361659183e-15 
   92       3.299970926400e-10       8.764468006723e-14      -2.409485006342e-12       0.000000000000e+00       1.265974666502e-11       1.664591766011e-12      -7.739567436781e-15 
   93       3.339726911448e-10       8.972689776267e-14      -2.495855694089e-12       0.000000000000e+00       1.231491513982e-11       1.627587724943e-12      -7.695433844131e-15 
   94       3.379772926267e-10       9.180350824208e-14      -2.582799204433e-12       0.000000000000e+00       1.198119025129e-11       1.591670035697e-12      -7.642045034749e-15 
   95       3.420111937892e-10       9.387267475338e-14      -2.670254246351e-12       0.000000000000e+00       1.165863487985e-11       1.556850413318e-12      -7.580384721672e-15 
   96       3.460745406710e-10       9.593253151535e-14      -2.758158257909e-12       0.000000000000e+00       1.134721268267e-11       1.523130288081e-12      -7.511539510816e-15 
   97       3.501673215939e-10       9.798118414113e-14      -2.846447423987e-12       0.000000000000e+00       1.104678429130e-11       1.490500403102e-12      -7.436701648003e-15 
   98       3.542893601095e-10       1.000167100617e-13      -2.935056694012e-12       0.000000000000e+00       1.075710350942e-11       1.458940411937e-12      -7.357171765983e-15 
   99       3.584403079462e-10       1.020371589491e-13      -3.023919799682e-12       0.000000000000e+00       1.047781351048e-11       1.428418476191e-12      -7.274361631461e-15 
  100       3.626196379565e-10       1.040405531404e-13      -3.112969272693e-12       0.000000000000e+00       1.020844303546e-11       1.398890863127e-12      -7.189796892120e-15 
  101       3.668266370642e-10       1.060248880604e-13      -3.202136462472e-12       0.000000000000e+00       9.948402590519e-12       1.370301543264e-12      -7.105119823649e-15 
  102       3.710603992113e-10       1.079881326460e-13      -3.291351553901e-12       0.000000000000e+00       9.696980644727e-12       1.342581787988e-12      -7.022092076764e-15 
  103       3.753198183051e-10       1.099282297687e-13      -3.380543585045e-12       0.000000000000e+00       9.453339827747e-12       1.315649767157e-12      -6.942597424236e-15 
  104       3.796038219388e-10       1.118431477294e-13      -3.469641030260e-12       0.000000000000e+00       9.216706869709e-12       1.289429808032e-12      -6.868237572374e-15 
  105       3.839121237004e-10       1.137310417510e-13      -3.558573601023e-12       0.000000000000e+00       8.986979831915e-12       1.263914001673e-12      -6.799051495957e-15 
  106       3.882445598142e-10       1.155901151917e-13      -3.647270722552e-12       0.000000000000e+00       8.764196197441e-12       1.239108207235e-12      -6.734627419996e-15 
  107       3.926008530885e-10       1.174185713956e-13      -3.735661013800e-12       0.000000000000e+00       8.548344800867e-12       1.215012949705e-12      -6.674492602708e-15 
  108       3.969806085089e-10       1.192146146770e-13      -3.823672311398e-12       0.000000000000e+00       8.339364155007e-12       1.191623233569e-12      -6.618111610715e-15 
  109       4.013833088311e-10       1.209764513051e-13      -3.911231693597e-12       0.000000000000e+00       8.137140777648e-12       1.168928356474e-12      -6.564884594255e-15 
  110       4.058083101737e-10       1.227022904890e-13      -3.998265504206e-12       0.000000000000e+00       7.941507518278e-12       1.146911722893e-12      -6.514145562386e-15 
  111       4.102548376115e-10       1.243903453620e-13      -4.084699376534e-12       0.000000000000e+00       7.752241884823e-12       1.125550657792e-12      -6.465160658192e-15 
  112       4.147219807683e-10       1.260388339664e-13      -4.170458257333e-12       0.000000000000e+00       7.569064370380e-12       1.104816220288e-12      -6.417126433988e-15 
  113       4.192086894098e-10       1.276459802383e-13      -4.255466430735e-12       0.000000000000e+00       7.391636779946e-12       1.084673017320e-12      -6.369168126525e-15 
  114       4.237137690368e-10       1.292100149921e-13      -4.339647542198e-12       0.000000000000e+00       7.219560557158e-12       1.065079017307e-12      -6.320337932201e-15 
  115       4.282358764778e-10       1.307291769051e-13      -4.422924622442e-12       0.000000000000e+00       7.052375111021e-12       1.045985363818e-12      -6.269613282257e-15 
  116       4.327737083129e-10       1.322017615175e-13      -4.505221041213e-12       0.000000000000e+00       6.889658864513e-12       1.027347075108e-12      -6.216114671382e-15 
  117       4.373266015554e-10       1.336262728847e-13      -4.586463448944e-12       0.000000000000e+00       6.731349915456e-12       1.009157016922e-12      -6.159792876303e-15 
  118       4.418939980657e-10       1.350012922978e-13      -4.666579239366e-12       0.000000000000e+00       6.577461401288e-12       9.914157294587e-13      -6.100822440027e-15 
  119       4.464752555830e-10       1.363254333123e-13      -4.745495683502e-12       0.000000000000e+00       6.427981508886e-12       9.741208219727e-13      -6.039389808638e-15 
  120       4.510696450232e-10       1.375973431571e-13      -4.823139961828e-12       0.000000000000e+00       6.282872709538e-12       9.572668826880e-13      -5.975693547730e-15 
  121       4.556763477764e-10       1.388157041440e-13      -4.899439196435e-12       0.000000000000e+00       6.142070993916e-12       9.408453887116e-13      -5.909944558853e-15 
  122       4.602944530055e-10       1.399792350766e-13      -4.974320483192e-12       0.000000000000e+00       6.005485107050e-12       9.248446159485e-13      -5.842366295942e-15 
  123       4.649229549434e-10       1.410866926599e-13      -5.047710923907e-12       0.000000000000e+00       5.872995783299e-12       9.092495490151e-13      -5.773194981762e-15 
  124       4.695607501918e-10       1.421368729089e-13      -5.119537658493e-12       0.000000000000e+00       5.744454981323e-12       8.940417911543e-13      -5.702679824344e-15 
  125       4.742066350182e-10       1.431286125586e-13      -5.189727897123e-12       0.000000000000e+00       5.619685119059e-12       8.791994741489e-13      -5.631083233422e-15 
  126       4.788593026544e-10       1.440607904724e-13      -5.258208952397e-12       0.000000000000e+00       5.498478308691e-12       8.646971682363e-13      -5.558681036873e-15 
  127       4.835173405943e-10       1.449323290519e-13      -5.324908271507e-12       0.000000000000e+00       5.380595591622e-12       8.505057920225e-13      -5.485762697153e-15 
  128       4.881792278919e-10       1.457421956457e-13      -5.389753468390e-12       0.000000000000e+00       5.265766173449e-12       8.365925223963e-13      -5.412631527738e-15 
  129       4.928434892863e-10       1.464894443341e-13      -5.452673083416e-12       0.000000000000e+00       5.153745668063e-12       8.229284848260e-13      -5.339561243101e-15 
  130       4.975091824339e-10       1.471733434719e-13      -5.513598888328e-12       0.000000000000e+00       5.044499678977e-12       8.095129694280e-13      -5.266659759775e-15 
  131       5.021754592688e-10       1.477932648652e-13      -5.572463896111e-12       0.000000000000e+00       4.938039005098e-12       7.963517135535e-13      -5.193990793573e-15 
  132       5.068414124023e-10       1.483486463319e-13      -5.629201693138e-12       0.000000000000e+00       4.834362097452e-12       7.834493254622e-13      -5.121616091648e-15 
  133       5.115060735430e-10       1.488389933999e-13      -5.683746476546e-12       0.000000000000e+00       4.733454716398e-12       7.708092499103e-13      -5.049595336473e-15 
  134       5.161684119168e-10       1.492638810052e-13      -5.736033091593e-12       0.000000000000e+00       4.635289588854e-12       7.584337337379e-13      -4.977986049811e-15 
  135       5.208273326874e-10       1.496229551899e-13      -5.785997069037e-12       0.000000000000e+00       4.539826065515e-12       7.463237914573e-13      -4.906843496700e-15 
  136       5.254816753761e-10       1.499159348003e-13      -5.833574662496e-12       0.000000000000e+00       4.447009778072e-12       7.344791708402e-13      -4.836220589423e-15 
