# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   83       3.094262731628e-10       7.228955444472e-14      -1.740086097430e-12       3.091566201543e-16       1.709875875421e-11       2.151636711962e-12      -8.457557504023e-15 
   84       3.132867685537e-10       7.443636449480e-14      -1.822028993030e-12       3.166834771840e-16       1.659526159093e-11       2.098662230592e-12      -8.410548885662e-15 
   85       3.171795645801e-10       7.659407393810e-14      -1.905091990156e-12       3.243030278587e-16       1.610980810572e-11       2.047573600103e-12      -8.368113811646e-15 
   86       3.211052548617e-10       7.876099054643e-14      -1.989223718651e-12       3.320155930595e-16       1.564237127451e-11       1.998355885495e-12      -8.328904367847e-15 
   87       3.250642041644e-10       8.093537642505e-14      -2.074371227486e-12       3.398215158608e-16       1.519271372125e-11       1.950970126868e-12      -8.291397466086e-15 
   88       3.290565364112e-10       8.311544807395e-14      -2.160479999919e-12       3.477211621539e-16       1.476037899705e-11       1.905352353746e-12      -8.253889145716e-15 
   89       3.330821226921e-10       8.529937644921e-14      -2.247493968661e-12       3.557149212682e-16       1.434468285927e-11       1.861412599408e-12      -8.214488875211e-15 
   90       3.371405692753e-10       8.748528702429e-14      -2.335355531037e-12       3.638032065943e-16       1.394470455064e-11       1.819033915211e-12      -8.171113853750e-15 
   91       3.412312056173e-10       8.967125985134e-14      -2.424005564150e-12       3.719864562059e-16       1.355927807839e-11       1.778071384918e-12      -8.121483312801e-15 
   92       3.453530723733e-10       9.185532962253e-14      -2.513383440042e-12       3.802651334820e-16       1.318698349332e-11       1.738351139027e-12      -8.063112817707e-15 
   93       3.495052397814e-10       9.403551342485e-14      -2.603427045602e-12       3.886397222085e-16       1.282648382836e-11       1.699712528175e-12      -7.993994207493e-15 
