# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 2790       2.076951613578e-15       3.240213498357e-15       2.587051596746e-14       2.369976262406e-14                     -nan       1.191660851748e-14       1.236344021215e-13 
 2791       2.076263625248e-15       3.238532638173e-15       2.586014890784e-14       2.370988076571e-14                     -nan       1.191635961250e-14       1.236326948297e-13 
 2792       2.075577721290e-15       3.236854117151e-15       2.584988184132e-14       2.372009007453e-14                     -nan       1.191611554549e-14       1.236310638291e-13 
 2793       2.074893853913e-15       3.235177865481e-15       2.583971075973e-14       2.373039151013e-14                     -nan       1.191587633962e-14       1.236295100646e-13 
 2794       2.074211975173e-15       3.233503813131e-15       2.582963164281e-14       2.374078603445e-14                     -nan       1.191564201804e-14       1.236280344836e-13 
 2795       2.073532036971e-15       3.231831889844e-15       2.581964045830e-14       2.375127461175e-14                     -nan       1.191541260394e-14       1.236266380354e-13 
 2796       2.072853991055e-15       3.230162025135e-15       2.580973316184e-14       2.376185820862e-14                     -nan       1.191518812051e-14       1.236253216714e-13 
 2797       2.072177789019e-15       3.228494148298e-15       2.579990569702e-14       2.377253779400e-14                     -nan       1.191496859099e-14       1.236240863450e-13 
 2798       2.071503382304e-15       3.226828188399e-15       2.579015399533e-14       2.378331433912e-14                     -nan       1.191475403859e-14       1.236229330121e-13 
 2799       2.070830722193e-15       3.225164074278e-15       2.578047397619e-14       2.379418881760e-14                     -nan       1.191454448660e-14       1.236218626302e-13 
 2800       2.070159759819e-15       3.223501734552e-15       2.577086154689e-14       2.380516220536e-14                     -nan       1.191433995828e-14       1.236208761594e-13 
 2801       2.069490446156e-15       3.221841097609e-15       2.576131260261e-14       2.381623548067e-14                     -nan       1.191414047694e-14       1.236199745616e-13 
 2802       2.068822732027e-15       3.220182091611e-15       2.575182302643e-14       2.382740962414e-14                     -nan       1.191394606589e-14       1.236191588008e-13 
 2803       2.068156568097e-15       3.218524644496e-15       2.574238868925e-14       2.383868561873e-14                     -nan       1.191375674847e-14       1.236184298433e-13 
 2804       2.067491904879e-15       3.216868683974e-15       2.573300544984e-14       2.385006444973e-14                     -nan       1.191357254803e-14       1.236177886575e-13 
 2805       2.066828692727e-15       3.215214137526e-15       2.572366915483e-14       2.386154710478e-14                     -nan       1.191339348795e-14       1.236172362138e-13 
 2806       2.066166883918e-15       3.213560939666e-15       2.571437574513e-14       2.387313442303e-14                     -nan       1.191321959274e-14       1.236167733536e-13 
 2807       2.065506438887e-15       3.211909053750e-15       2.570512157599e-14       2.388482664165e-14                     -nan       1.191305089143e-14       1.236164003955e-13 
 2808       2.064847320021e-15       3.210258450278e-15       2.569590309864e-14       2.389662384693e-14                     -nan       1.191288741416e-14       1.236161175268e-13 
 2809       2.064189489587e-15       3.208609099647e-15       2.568671675390e-14       2.390852612494e-14                     -nan       1.191272919117e-14       1.236159249348e-13 
 2810       2.063532909730e-15       3.206960972149e-15       2.567755897222e-14       2.392053356153e-14                     -nan       1.191257625269e-14       1.236158228066e-13 
 2811       2.062877542477e-15       3.205314037974e-15       2.566842617365e-14       2.393264624231e-14                     -nan       1.191242862900e-14       1.236158113293e-13 
 2812       2.062223349733e-15       3.203668267206e-15       2.565931476782e-14       2.394486425265e-14                     -nan       1.191228635044e-14       1.236158906899e-13 
 2813       2.061570293282e-15       3.202023629829e-15       2.565022115396e-14       2.395718767771e-14                     -nan       1.191214944736e-14       1.236160610752e-13 
 2814       2.060918334789e-15       3.200380095718e-15       2.564114172087e-14       2.396961660241e-14                     -nan       1.191201795017e-14       1.236163226718e-13 
 2815       2.060267435796e-15       3.198737634649e-15       2.563207284689e-14       2.398215111143e-14                     -nan       1.191189188930e-14       1.236166756663e-13 
 2816       2.059617557725e-15       3.197096216291e-15       2.562301089995e-14       2.399479128923e-14                     -nan       1.191177129523e-14       1.236171202451e-13 
 2817       2.058968661876e-15       3.195455810209e-15       2.561395223751e-14       2.400753722004e-14                     -nan       1.191165619848e-14       1.236176565946e-13 
 2818       2.058320709430e-15       3.193816385864e-15       2.560489320655e-14       2.402038898784e-14                     -nan       1.191154662961e-14       1.236182849011e-13 
 2819       2.057673661443e-15       3.192177912612e-15       2.559583014361e-14       2.403334667640e-14                     -nan       1.191144261920e-14       1.236190053505e-13 
 2820       2.057027478853e-15       3.190540359707e-15       2.558675937473e-14       2.404641036924e-14                     -nan       1.191134419790e-14       1.236198181288e-13 
 2821       2.056382122474e-15       3.188903696294e-15       2.557767721544e-14       2.405958014966e-14                     -nan       1.191125139636e-14       1.236207234220e-13 
 2822       2.055737553000e-15       3.187267891417e-15       2.556857997080e-14       2.407285610072e-14                     -nan       1.191116424530e-14       1.236217214156e-13 
 2823       2.055093731001e-15       3.185632914013e-15       2.555946393535e-14       2.408623830523e-14                     -nan       1.191108277548e-14       1.236228122954e-13 
 2824       2.054450616927e-15       3.183998732916e-15       2.555032539310e-14       2.409972684580e-14                     -nan       1.191100701766e-14       1.236239962467e-13 
 2825       2.053808171106e-15       3.182365316853e-15       2.554116061754e-14       2.411332180479e-14                     -nan       1.191093700269e-14       1.236252734550e-13 
 2826       2.053166353743e-15       3.180732634447e-15       2.553196587162e-14       2.412702326430e-14                     -nan       1.191087276142e-14       1.236266441054e-13 
 2827       2.052525124920e-15       3.179100654215e-15       2.552273740773e-14       2.414083130623e-14                     -nan       1.191081432476e-14       1.236281083831e-13 
 2828       2.051884444598e-15       3.177469344570e-15       2.551347146773e-14       2.415474601223e-14                     -nan       1.191076172364e-14       1.236296664730e-13 
 2829       2.051244272615e-15       3.175838673818e-15       2.550416428288e-14       2.416876746372e-14                     -nan       1.191071498906e-14       1.236313185600e-13 
 2830       2.050604568686e-15       3.174208610160e-15       2.549481207390e-14       2.418289574186e-14                     -nan       1.191067415202e-14       1.236330648288e-13 
 2831       2.049965292404e-15       3.172579121693e-15       2.548541105089e-14       2.419713092761e-14                     -nan       1.191063924359e-14       1.236349054641e-13 
 2832       2.049326403239e-15       3.170950176404e-15       2.547595741339e-14       2.421147310167e-14                     -nan       1.191061029485e-14       1.236368406502e-13 
 2833       2.048687860538e-15       3.169321742179e-15       2.546644735030e-14       2.422592234450e-14                     -nan       1.191058733696e-14       1.236388705716e-13 
 2834       2.048049623524e-15       3.167693786796e-15       2.545687703993e-14       2.424047873634e-14                     -nan       1.191057040108e-14       1.236409954124e-13 
 2835       2.047411651298e-15       3.166066277926e-15       2.544724264996e-14       2.425514235716e-14                     -nan       1.191055951842e-14       1.236432153568e-13 
 2836       2.046773902837e-15       3.164439183135e-15       2.543754033745e-14       2.426991328674e-14                     -nan       1.191055472023e-14       1.236455305888e-13 
 2837       2.046136336996e-15       3.162812469883e-15       2.542776624880e-14       2.428479160457e-14                     -nan       1.191055603781e-14       1.236479412921e-13 
 2838       2.045498912504e-15       3.161186105522e-15       2.541791651977e-14       2.429977738994e-14                     -nan       1.191056350249e-14       1.236504476505e-13 
 2839       2.044861587968e-15       3.159560057301e-15       2.540798727546e-14       2.431487072188e-14                     -nan       1.191057714563e-14       1.236530498475e-13 
 2840       2.044224321872e-15       3.157934292358e-15       2.539797463030e-14       2.433007167918e-14                     -nan       1.191059699864e-14       1.236557480667e-13 
 2841       2.043587072574e-15       3.156308777728e-15       2.538787468803e-14       2.434538034040e-14                     -nan       1.191062309297e-14       1.236585424913e-13 
 2842       2.042949798310e-15       3.154683480337e-15       2.537768354173e-14       2.436079678384e-14                     -nan       1.191065546010e-14       1.236614333046e-13 
 2843       2.042312457191e-15       3.153058367005e-15       2.536739727375e-14       2.437632108760e-14                     -nan       1.191069413155e-14       1.236644206896e-13 
 2844       2.041675007204e-15       3.151433404446e-15       2.535701195576e-14       2.439195332949e-14                     -nan       1.191073913889e-14       1.236675048293e-13 
 2845       2.041037412437e-15       3.149808568621e-15       2.534652420835e-14       2.440769340396e-14                     -nan       1.191079051273e-14       1.236706857320e-13 
 2846       2.040399661800e-15       3.148183872862e-15       2.533593288311e-14       2.442354047165e-14                     -nan       1.191084827972e-14       1.236739627078e-13 
 2847       2.039761750398e-15       3.146559339897e-15       2.532523738920e-14       2.443949350693e-14                     -nan       1.191091246556e-14       1.236773348892e-13 
 2848       2.039123673318e-15       3.144934992502e-15       2.531443713450e-14       2.445555148090e-14                     -nan       1.191098309594e-14       1.236808014060e-13 
 2849       2.038485425627e-15       3.143310853504e-15       2.530353152561e-14       2.447171336126e-14                     -nan       1.191106019662e-14       1.236843613847e-13 
 2850       2.037847002373e-15       3.141686945782e-15       2.529251996780e-14       2.448797811241e-14                     -nan       1.191114379333e-14       1.236880139488e-13 
 2851       2.037208398584e-15       3.140063292264e-15       2.528140186509e-14       2.450434469538e-14                     -nan       1.191123391187e-14       1.236917582186e-13 
 2852       2.036569609269e-15       3.138439915931e-15       2.527017662017e-14       2.452081206786e-14                     -nan       1.191133057802e-14       1.236955933115e-13 
 2853       2.035930629418e-15       3.136816839814e-15       2.525884363446e-14       2.453737918420e-14                     -nan       1.191143381760e-14       1.236995183417e-13 
 2854       2.035291454000e-15       3.135194086995e-15       2.524740230806e-14       2.455404499537e-14                     -nan       1.191154365647e-14       1.237035324202e-13 
 2855       2.034652077965e-15       3.133571680605e-15       2.523585203980e-14       2.457080844901e-14                     -nan       1.191166012049e-14       1.237076346552e-13 
 2856       2.034012496244e-15       3.131949643830e-15       2.522419222719e-14       2.458766848937e-14                     -nan       1.191178323555e-14       1.237118241514e-13 
 2857       2.033372703747e-15       3.130327999904e-15       2.521242226646e-14       2.460462405736e-14                     -nan       1.191191302755e-14       1.237161000108e-13 
 2858       2.032732695365e-15       3.128706772113e-15       2.520054155251e-14       2.462167409051e-14                     -nan       1.191204952243e-14       1.237204613319e-13 
 2859       2.032092465971e-15       3.127085983794e-15       2.518854947896e-14       2.463881752299e-14                     -nan       1.191219274614e-14       1.237249072105e-13 
 2860       2.031452010416e-15       3.125465658335e-15       2.517644543814e-14       2.465605328558e-14                     -nan       1.191234272466e-14       1.237294367390e-13 
 2861       2.030811323531e-15       3.123845819176e-15       2.516422882104e-14       2.467338030571e-14                     -nan       1.191249948400e-14       1.237340490068e-13 
 2862       2.030170400131e-15       3.122226489807e-15       2.515189901737e-14       2.469079750740e-14                     -nan       1.191266305016e-14       1.237387431000e-13 
 2863       2.029529235006e-15       3.120607693770e-15       2.513945541554e-14       2.470830381131e-14                     -nan       1.191283344919e-14       1.237435181019e-13 
 2864       2.028887822930e-15       3.118989454659e-15       2.512689740263e-14       2.472589813471e-14                     -nan       1.191301070716e-14       1.237483730925e-13 
 2865       2.028246158656e-15       3.117371796118e-15       2.511422436443e-14       2.474357939148e-14                     -nan       1.191319485016e-14       1.237533071486e-13 
 2866       2.027604236917e-15       3.115754741843e-15       2.510143568542e-14       2.476134649211e-14                     -nan       1.191338590430e-14       1.237583193439e-13 
 2867       2.026962052427e-15       3.114138315582e-15       2.508853074876e-14       2.477919834368e-14                     -nan       1.191358389570e-14       1.237634087491e-13 
 2868       2.026319599879e-15       3.112522541133e-15       2.507550893630e-14       2.479713384989e-14                     -nan       1.191378885053e-14       1.237685744317e-13 
 2869       2.025676873947e-15       3.110907442347e-15       2.506236962860e-14       2.481515191105e-14                     -nan       1.191400079496e-14       1.237738154560e-13 
 2870       2.025033869285e-15       3.109293043126e-15       2.504911220487e-14       2.483325142403e-14                     -nan       1.191421975518e-14       1.237791308832e-13 
 2871       2.024390580526e-15       3.107679367423e-15       2.503573604304e-14       2.485143128233e-14                     -nan       1.191444575742e-14       1.237845197713e-13 
 2872       2.023747002285e-15       3.106066439244e-15       2.502224051971e-14       2.486969037602e-14                     -nan       1.191467882793e-14       1.237899811753e-13 
 2873       2.023103129155e-15       3.104454282645e-15       2.500862501015e-14       2.488802759176e-14                     -nan       1.191491899296e-14       1.237955141469e-13 
 2874       2.022458955711e-15       3.102842921735e-15       2.499488888835e-14       2.490644181279e-14                     -nan       1.191516627880e-14       1.238011177347e-13 
 2875       2.021814476507e-15       3.101232380674e-15       2.498103152694e-14       2.492493191895e-14                     -nan       1.191542071177e-14       1.238067909842e-13 
 2876       2.021169686076e-15       3.099622683674e-15       2.496705229726e-14       2.494349678664e-14                     -nan       1.191568231819e-14       1.238125329376e-13 
 2877       2.020524578933e-15       3.098013854999e-15       2.495295056932e-14       2.496213528883e-14                     -nan       1.191595112442e-14       1.238183426341e-13 
 2878       2.019879149572e-15       3.096405918965e-15       2.493872571180e-14       2.498084629508e-14                     -nan       1.191622715684e-14       1.238242191095e-13 
 2879       2.019233392466e-15       3.094798899939e-15       2.492437709208e-14       2.499962867150e-14                     -nan       1.191651044184e-14       1.238301613969e-13 
 2880       2.018587302070e-15       3.093192822341e-15       2.490990407619e-14       2.501848128079e-14                     -nan       1.191680100585e-14       1.238361685256e-13 
 2881       2.017940872816e-15       3.091587710643e-15       2.489530602885e-14       2.503740298218e-14                     -nan       1.191709887530e-14       1.238422395222e-13 
 2882       2.017294099119e-15       3.089983589367e-15       2.488058231345e-14       2.505639263150e-14                     -nan       1.191740407666e-14       1.238483734100e-13 
 2883       2.016646975373e-15       3.088380483089e-15       2.486573229207e-14       2.507544908109e-14                     -nan       1.191771663643e-14       1.238545692090e-13 
 2884       2.015999501636e-15       3.086778422567e-15       2.485075580133e-14       2.509457106150e-14                     -nan       1.191803657821e-14       1.238608259887e-13 
 2885       2.015351700733e-15       3.085177463162e-15       2.483565458274e-14       2.511375682560e-14                     -nan       1.191836391413e-14       1.238671430258e-13 
 2886       2.014703601237e-15       3.083577666510e-15       2.482043085964e-14       2.513300450264e-14                     -nan       1.191869865338e-14       1.238735196474e-13 
 2887       2.014055231800e-15       3.081979094402e-15       2.480508686196e-14       2.515231221642e-14                     -nan       1.191904080513e-14       1.238799551781e-13 
 2888       2.013406621147e-15       3.080381808783e-15       2.478962482626e-14       2.517167808532e-14                     -nan       1.191939037853e-14       1.238864489401e-13 
 2889       2.012757798077e-15       3.078785871755e-15       2.477404699569e-14       2.519110022229e-14                     -nan       1.191974738271e-14       1.238930002535e-13 
 2890       2.012108791464e-15       3.077191345570e-15       2.475835562001e-14       2.521057673481e-14                     -nan       1.192011182675e-14       1.238996084359e-13 
 2891       2.011459630258e-15       3.075598292639e-15       2.474255295562e-14       2.523010572493e-14                     -nan       1.192048371974e-14       1.239062728027e-13 
 2892       2.010810343483e-15       3.074006775526e-15       2.472664126554e-14       2.524968528926e-14                     -nan       1.192086307072e-14       1.239129926670e-13 
 2893       2.010160960237e-15       3.072416856951e-15       2.471062281943e-14       2.526931351892e-14                     -nan       1.192124988870e-14       1.239197673393e-13 
 2894       2.009511509695e-15       3.070828599789e-15       2.469449989358e-14       2.528898849960e-14                     -nan       1.192164418267e-14       1.239265961281e-13 
 2895       2.008862021105e-15       3.069242067069e-15       2.467827477094e-14       2.530870831150e-14                     -nan       1.192204596160e-14       1.239334783394e-13 
 2896       2.008212523792e-15       3.067657321978e-15       2.466194974110e-14       2.532847102937e-14                     -nan       1.192245523444e-14       1.239404132769e-13 
 2897       2.007563047154e-15       3.066074427856e-15       2.464552710032e-14       2.534827472246e-14                     -nan       1.192287201009e-14       1.239474002419e-13 
 2898       2.006913620667e-15       3.064493448200e-15       2.462900915150e-14       2.536811745456e-14                     -nan       1.192329629744e-14       1.239544385334e-13 
 2899       2.006264273879e-15       3.062914446664e-15       2.461239820423e-14       2.538799728396e-14                     -nan       1.192372810536e-14       1.239615274482e-13 
 2900       2.005615036416e-15       3.061337487057e-15       2.459569657478e-14       2.540791226347e-14                     -nan       1.192416744267e-14       1.239686662806e-13 
 2901       2.004965937978e-15       3.059762633342e-15       2.457890658608e-14       2.542786044040e-14                     -nan       1.192461431819e-14       1.239758543224e-13 
 2902       2.004317008342e-15       3.058189949641e-15       2.456203056776e-14       2.544783985654e-14                     -nan       1.192506874069e-14       1.239830908635e-13 
 2903       2.003668277358e-15       3.056619500232e-15       2.454507085614e-14       2.546784854822e-14                     -nan       1.192553071894e-14       1.239903751910e-13 
 2904       2.003019774955e-15       3.055051349549e-15       2.452802979425e-14       2.548788454623e-14                     -nan       1.192600026165e-14       1.239977065899e-13 
 2905       2.002371531133e-15       3.053485562183e-15       2.451090973179e-14       2.550794587584e-14                     -nan       1.192647737754e-14       1.240050843427e-13 
 2906       2.001723575973e-15       3.051922202880e-15       2.449371302521e-14       2.552803055681e-14                     -nan       1.192696207527e-14       1.240125077297e-13 
 2907       2.001075939628e-15       3.050361336545e-15       2.447644203765e-14       2.554813660339e-14                     -nan       1.192745436349e-14       1.240199760287e-13 
 2908       2.000428652328e-15       3.048803028240e-15       2.445909913898e-14       2.556826202428e-14                     -nan       1.192795425084e-14       1.240274885153e-13 
 2909       1.999781744379e-15       3.047247343182e-15       2.444168670580e-14       2.558840482266e-14                     -nan       1.192846174589e-14       1.240350444625e-13 
 2910       1.999135246164e-15       3.045694346747e-15       2.442420712145e-14       2.560856299616e-14                     -nan       1.192897685723e-14       1.240426431411e-13 
 2911       1.998489188140e-15       3.044144104469e-15       2.440666277599e-14       2.562873453688e-14                     -nan       1.192949959338e-14       1.240502838196e-13 
 2912       1.997843600841e-15       3.042596682038e-15       2.438905606623e-14       2.564891743136e-14                     -nan       1.193002996287e-14       1.240579657639e-13 
 2913       1.997198514878e-15       3.041052145301e-15       2.437138939575e-14       2.566910966060e-14                     -nan       1.193056797419e-14       1.240656882377e-13 
 2914       1.996553960936e-15       3.039510560266e-15       2.435366517486e-14       2.568930920003e-14                     -nan       1.193111363579e-14       1.240734505022e-13 
 2915       1.995909969780e-15       3.037971993095e-15       2.433588582065e-14       2.570951401953e-14                     -nan       1.193166695610e-14       1.240812518165e-13 
 2916       1.995266572247e-15       3.036436510110e-15       2.431805375698e-14       2.572972208340e-14                     -nan       1.193222794354e-14       1.240890914369e-13 
 2917       1.994623799253e-15       3.034904177792e-15       2.430017141447e-14       2.574993135038e-14                     -nan       1.193279660648e-14       1.240969686177e-13 
 2918       1.993981681791e-15       3.033375062779e-15       2.428224123053e-14       2.577013977363e-14                     -nan       1.193337295327e-14       1.241048826106e-13 
 2919       1.993340250928e-15       3.031849231866e-15       2.426426564934e-14       2.579034530073e-14                     -nan       1.193395699225e-14       1.241128326650e-13 
 2920       1.992699537811e-15       3.030326752010e-15       2.424624712190e-14       2.581054587366e-14                     -nan       1.193454873170e-14       1.241208180279e-13 
 2921       1.992059573659e-15       3.028807690324e-15       2.422818810599e-14       2.583073942882e-14                     -nan       1.193514817990e-14       1.241288379438e-13 
 2922       1.991420389773e-15       3.027292114081e-15       2.421009106620e-14       2.585092389703e-14                     -nan       1.193575534509e-14       1.241368916549e-13 
 2923       1.990782017573e-15       3.025780090231e-15       2.419195829229e-14       2.587109726819e-14                     -nan       1.193637023224e-14       1.241449785280e-13 
 2924       1.990144488749e-15       3.024271683963e-15       2.417379135345e-14       2.589125778573e-14                     -nan       1.193699283323e-14       1.241530984359e-13 
 2925       1.989507835111e-15       3.022766960133e-15       2.415559164130e-14       2.591140375314e-14                     -nan       1.193762313664e-14       1.241612513776e-13 
 2926       1.988872088551e-15       3.021265983754e-15       2.413736055133e-14       2.593153346937e-14                     -nan       1.193826113093e-14       1.241694373521e-13 
 2927       1.988237281036e-15       3.019768819985e-15       2.411909948285e-14       2.595164522881e-14                     -nan       1.193890680453e-14       1.241776563578e-13 
 2928       1.987603444612e-15       3.018275534141e-15       2.410080983904e-14       2.597173732130e-14                     -nan       1.193956014574e-14       1.241859083930e-13 
 2929       1.986970611403e-15       3.016786191686e-15       2.408249302692e-14       2.599180803209e-14                     -nan       1.194022114282e-14       1.241941934555e-13 
 2930       1.986338813610e-15       3.015300858238e-15       2.406415045736e-14       2.601185564190e-14                     -nan       1.194088978390e-14       1.242025115430e-13 
 2931       1.985708083514e-15       3.013819599564e-15       2.404578354509e-14       2.603187842685e-14                     -nan       1.194156605708e-14       1.242108626527e-13 
 2932       1.985078453471e-15       3.012342481586e-15       2.402739370870e-14       2.605187465851e-14                     -nan       1.194224995035e-14       1.242192467816e-13 
 2933       1.984449955918e-15       3.010869570378e-15       2.400898237065e-14       2.607184260385e-14                     -nan       1.194294145161e-14       1.242276639263e-13 
 2934       1.983822623370e-15       3.009400932164e-15       2.399055095725e-14       2.609178052528e-14                     -nan       1.194364054872e-14       1.242361140831e-13 
 2935       1.983196488418e-15       3.007936633322e-15       2.397210089871e-14       2.611168668060e-14                     -nan       1.194434722940e-14       1.242445972480e-13 
 2936       1.982571583733e-15       3.006476740383e-15       2.395363362907e-14       2.613155932304e-14                     -nan       1.194506148134e-14       1.242531134168e-13 
 2937       1.981947942066e-15       3.005021320031e-15       2.393515058629e-14       2.615139670123e-14                     -nan       1.194578329211e-14       1.242616625847e-13 
 2938       1.981325596244e-15       3.003570439100e-15       2.391665321218e-14       2.617119705920e-14                     -nan       1.194651264923e-14       1.242702447469e-13 
 2939       1.980704579173e-15       3.002124164581e-15       2.389814295246e-14       2.619095863638e-14                     -nan       1.194724954011e-14       1.242788598980e-13 
 2940       1.980084923838e-15       3.000682563616e-15       2.387962125670e-14       2.621067966760e-14                     -nan       1.194799395210e-14       1.242875080324e-13 
 2941       1.979466663302e-15       2.999245703499e-15       2.386108957839e-14       2.623035838309e-14                     -nan       1.194874587245e-14       1.242961891443e-13 
 2942       1.978849830709e-15       2.997813651679e-15       2.384254937490e-14       2.624999300843e-14                     -nan       1.194950528834e-14       1.243049032273e-13 
 2943       1.978234459280e-15       2.996386475758e-15       2.382400210751e-14       2.626958176462e-14                     -nan       1.195027218686e-14       1.243136502750e-13 
 2944       1.977620582314e-15       2.994964243492e-15       2.380544924137e-14       2.628912286804e-14                     -nan       1.195104655502e-14       1.243224302805e-13 
 2945       1.977008233190e-15       2.993547022790e-15       2.378689224557e-14       2.630861453042e-14                     -nan       1.195182837974e-14       1.243312432365e-13 
 2946       1.976397445367e-15       2.992134881714e-15       2.376833259308e-14       2.632805495887e-14                     -nan       1.195261764789e-14       1.243400891355e-13 
 2947       1.975788252382e-15       2.990727888483e-15       2.374977176078e-14       2.634744235589e-14                     -nan       1.195341434620e-14       1.243489679698e-13 
 2948       1.975180687850e-15       2.989326111466e-15       2.373121122948e-14       2.636677491932e-14                     -nan       1.195421846137e-14       1.243578797310e-13 
 2949       1.974574785467e-15       2.987929619188e-15       2.371265248389e-14       2.638605084237e-14                     -nan       1.195502998000e-14       1.243668244108e-13 
 2950       1.973970579008e-15       2.986538480330e-15       2.369409701264e-14       2.640526831361e-14                     -nan       1.195584888858e-14       1.243758020003e-13 
 2951       1.973368102326e-15       2.985152763724e-15       2.367554630830e-14       2.642442551694e-14                     -nan       1.195667517356e-14       1.243848124904e-13 
 2952       1.972767389355e-15       2.983772538359e-15       2.365700186735e-14       2.644352063164e-14                     -nan       1.195750882128e-14       1.243938558716e-13 
 2953       1.972168474107e-15       2.982397873378e-15       2.363846519019e-14       2.646255183231e-14                     -nan       1.195834981800e-14       1.244029321342e-13 
 2954       1.971571390675e-15       2.981028838078e-15       2.361993778117e-14       2.648151728892e-14                     -nan       1.195919814991e-14       1.244120412679e-13 
 2955       1.970976173230e-15       2.979665501912e-15       2.360142114857e-14       2.650041516674e-14                     -nan       1.196005380309e-14       1.244211832624e-13 
 2956       1.970382856023e-15       2.978307934487e-15       2.358291680461e-14       2.651924362640e-14                     -nan       1.196091676357e-14       1.244303581070e-13 
 2957       1.969791473386e-15       2.976956205566e-15       2.356442626544e-14       2.653800082385e-14                     -nan       1.196178701727e-14       1.244395657904e-13 
 2958       1.969202059729e-15       2.975610385066e-15       2.354595105118e-14       2.655668491037e-14                     -nan       1.196266455003e-14       1.244488063013e-13 
 2959       1.968614649543e-15       2.974270543060e-15       2.352749268587e-14       2.657529403255e-14                     -nan       1.196354934762e-14       1.244580796280e-13 
 2960       1.968029277399e-15       2.972936749778e-15       2.350905269753e-14       2.659382633232e-14                     -nan       1.196444139571e-14       1.244673857583e-13 
 2961       1.967445977945e-15       2.971609075602e-15       2.349063261811e-14       2.661227994690e-14                     -nan       1.196534067990e-14       1.244767246800e-13 
 2962       1.966864781741e-15       2.970287584544e-15       2.347223356999e-14       2.663065328453e-14                     -nan       1.196624718419e-14       1.244860963709e-13 
 2963       1.966285702712e-15       2.968972314615e-15       2.345385502310e-14       2.664894585308e-14                     -nan       1.196716088646e-14       1.244955007721e-13 
 2964       1.965708750629e-15       2.967663297354e-15       2.343549603166e-14       2.666715743550e-14                     -nan       1.196808176295e-14       1.245049378149e-13 
 2965       1.965133935276e-15       2.966360564353e-15       2.341715564712e-14       2.668528781452e-14                     -nan       1.196900978982e-14       1.245144074300e-13 
 2966       1.964561266448e-15       2.965064147253e-15       2.339883291823e-14       2.670333677264e-14                     -nan       1.196994494311e-14       1.245239095478e-13 
 2967       1.963990753954e-15       2.963774077743e-15       2.338052689096e-14       2.672130409214e-14                     -nan       1.197088719875e-14       1.245334440981e-13 
 2968       1.963422407615e-15       2.962490387566e-15       2.336223660853e-14       2.673918955507e-14                     -nan       1.197183653256e-14       1.245430110102e-13 
 2969       1.962856237264e-15       2.961213108512e-15       2.334396111143e-14       2.675699294324e-14                     -nan       1.197279292025e-14       1.245526102131e-13 
 2970       1.962292252749e-15       2.959942272423e-15       2.332569943738e-14       2.677471403823e-14                     -nan       1.197375633744e-14       1.245622416351e-13 
 2971       1.961730463927e-15       2.958677911192e-15       2.330745062137e-14       2.679235262142e-14                     -nan       1.197472675960e-14       1.245719052042e-13 
 2972       1.961170880669e-15       2.957420056760e-15       2.328921369559e-14       2.680990847391e-14                     -nan       1.197570416214e-14       1.245816008477e-13 
 2973       1.960613512859e-15       2.956168741120e-15       2.327098768950e-14       2.682738137663e-14                     -nan       1.197668852031e-14       1.245913284926e-13 
 2974       1.960058370393e-15       2.954923996314e-15       2.325277162980e-14       2.684477111023e-14                     -nan       1.197767980928e-14       1.246010880654e-13 
 2975       1.959505463181e-15       2.953685854438e-15       2.323456454041e-14       2.686207745516e-14                     -nan       1.197867800412e-14       1.246108794920e-13 
 2976       1.958954801142e-15       2.952454347634e-15       2.321636544248e-14       2.687930019164e-14                     -nan       1.197968307976e-14       1.246207026980e-13 
 2977       1.958406394212e-15       2.951229508096e-15       2.319817335441e-14       2.689643909964e-14                     -nan       1.198069501104e-14       1.246305576083e-13 
 2978       1.957860252336e-15       2.950011368071e-15       2.317998729180e-14       2.691349395892e-14                     -nan       1.198171377267e-14       1.246404441475e-13 
 2979       1.957316385473e-15       2.948799959852e-15       2.316180626751e-14       2.693046454900e-14                     -nan       1.198273933929e-14       1.246503622397e-13 
 2980       1.956774803595e-15       2.947595315787e-15       2.314362929159e-14       2.694735064918e-14                     -nan       1.198377168538e-14       1.246603118082e-13 
 2981       1.956235516686e-15       2.946397468272e-15       2.312545537134e-14       2.696415203853e-14                     -nan       1.198481078534e-14       1.246702927764e-13 
 2982       1.955698534742e-15       2.945206449754e-15       2.310728351124e-14       2.698086849586e-14                     -nan       1.198585661345e-14       1.246803050666e-13 
 2983       1.955163867773e-15       2.944022292731e-15       2.308911271303e-14       2.699749979980e-14                     -nan       1.198690914389e-14       1.246903486010e-13 
 2984       1.954631525800e-15       2.942845029752e-15       2.307094197562e-14       2.701404572872e-14                     -nan       1.198796835071e-14       1.247004233011e-13 
 2985       1.954101518858e-15       2.941674693417e-15       2.305277029518e-14       2.703050606075e-14                     -nan       1.198903420786e-14       1.247105290882e-13 
 2986       1.953573856995e-15       2.940511316375e-15       2.303459666504e-14       2.704688057382e-14                     -nan       1.199010668918e-14       1.247206658827e-13 
