# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   90       3.371440818430e-10       8.750778151462e-14      -2.335323568861e-12       3.872523181393e-16       1.396003755744e-11       1.817340641833e-12      -8.171476541030e-15 
   91       3.412347302782e-10       8.969423148200e-14      -2.423971825178e-12       3.959563371943e-16       1.357533574755e-11       1.776490208161e-12      -8.121865982797e-15 
   92       3.453566065942e-10       9.187878298279e-14      -2.513347862709e-12       4.047614667237e-16       1.320372860152e-11       1.736877827296e-12      -8.063507041375e-15 
   93       3.495087809561e-10       9.405945311601e-14      -2.603389567861e-12       4.136681871061e-16       1.284388277089e-11       1.698341020704e-12      -7.994388493446e-15 
   94       3.536913890817e-10       9.623432928495e-14      -2.694033372259e-12       4.226769820257e-16       1.249563285177e-11       1.660867884402e-12      -7.915147864592e-15 
   95       3.579047306393e-10       9.840149468615e-14      -2.785214255071e-12       4.317883539983e-16       1.215904407947e-11       1.624478854661e-12      -7.827217148947e-15 
   96       3.621489454027e-10       1.005590022293e-13      -2.876865753660e-12       4.410028302167e-16       1.183407810192e-11       1.589184618131e-12      -7.732169081256e-15 
   97       3.664240057960e-10       1.027048749789e-13      -2.968919978820e-12       4.503209630939e-16       1.152058901066e-11       1.554985720095e-12      -7.631720854296e-15 
   98       3.707297094397e-10       1.048371065953e-13      -3.061307630002e-12       4.597433308065e-16       1.121831937184e-11       1.521872172723e-12      -7.527737836305e-15 
   99       3.750656716962e-10       1.069536617769e-13      -3.153958010545e-12       4.692705378382e-16       1.092689625717e-11       1.489823063327e-12      -7.422237288398e-15 
  100       3.794313182148e-10       1.090524767009e-13      -3.246799042908e-12       4.789032155237e-16       1.064582727495e-11       1.458806162617e-12      -7.317392081993e-15 
  101       3.838258774777e-10       1.111314594655e-13      -3.339757283894e-12       4.886420225913e-16       1.037449660099e-11       1.428777532952e-12      -7.215534416237e-15 
  102       3.882483733454e-10       1.131884905311e-13      -3.432757939887e-12       4.984876457072e-16       1.011216100963e-11       1.399681136599e-12      -7.119159535423e-15 
  103       3.926976176021e-10       1.152214231617e-13      -3.525724882076e-12       5.084408000184e-16       9.857945904703e-12       1.371448443982e-12      -7.030929446417e-15 
  104       3.971724581484e-10       1.172281382745e-13      -3.618581672580e-12       5.185022147910e-16       9.611043674911e-12       1.344014538167e-12      -6.953053221072e-15 
  105       4.016725778187e-10       1.192067164758e-13      -3.711254767878e-12       5.286725869440e-16       9.371347824700e-12       1.317369749658e-12      -6.885324558640e-15 
  106       4.061977900774e-10       1.211552901961e-13      -3.803670778522e-12       5.389526222228e-16       9.138897504603e-12       1.291514298853e-12      -6.826824822878e-15 
  107       4.107477884188e-10       1.230719923840e-13      -3.895755522910e-12       5.493430499187e-16       8.913681111743e-12       1.266442214759e-12      -6.776519688810e-15 
  108       4.153221417216e-10       1.249549575455e-13      -3.987434053621e-12       5.598446232486e-16       8.695634544148e-12       1.242141124520e-12      -6.733256009424e-15 
  109       4.199202896043e-10       1.268023227839e-13      -4.078630683756e-12       5.704581197350e-16       8.484639455082e-12       1.218592042955e-12      -6.695758682390e-15 
  110       4.245415377794e-10       1.286122288387e-13      -4.169269013275e-12       5.811843415856e-16       8.280521507372e-12       1.195769162082e-12      -6.662627516764e-15 
  111       4.291850534087e-10       1.303828211251e-13      -4.259271955337e-12       5.920241160726e-16       8.083048627730e-12       1.173639640658e-12      -6.632334099696e-15 
  112       4.338498604577e-10       1.321122507739e-13      -4.348561762638e-12       6.029782959127e-16       7.891929261077e-12       1.152163393703e-12      -6.603218663142e-15 
  113       4.385348350508e-10       1.337986756700e-13      -4.437060053749e-12       6.140477596468e-16       7.706810624876e-12       1.131292882037e-12      -6.573486950568e-15 
  114       4.432387008257e-10       1.354402614927e-13      -4.524687839453e-12       6.252334120194e-16       7.527276963450e-12       1.110972901810e-12      -6.541207083664e-15 
  115       4.479600242888e-10       1.370351827544e-13      -4.611365549088e-12       6.365361843583e-16       7.352847802309e-12       1.091140374034e-12      -6.504306429049e-15 
  116       4.526974182073e-10       1.385816731868e-13      -4.697013868497e-12       6.479570094627e-16       7.183083349310e-12       1.071738561961e-12      -6.461028694162e-15 
  117       4.574501897726e-10       1.400781816254e-13      -4.781556313173e-12       6.594967419896e-16       7.017918968339e-12       1.052762134201e-12      -6.411374961408e-15 
  118       4.622177628854e-10       1.415232371175e-13      -4.864917018873e-12       6.711562290560e-16       6.857368282492e-12       1.034217210708e-12      -6.355832788271e-15 
  119       4.669994743937e-10       1.429154027314e-13      -4.947019991152e-12       6.829363350168e-16       6.701418876282e-12       1.016107343159e-12      -6.294932580574e-15 
  120       4.717945712874e-10       1.442532770320e-13      -5.027789138873e-12       6.948379416190e-16       6.550031497333e-12       9.984334320567e-13      -6.229248528410e-15 
  121       4.766022078921e-10       1.455354955569e-13      -5.107148307721e-12       7.068619481565e-16       6.403139258063e-12       9.811936438291e-13      -6.159399542078e-15 
  122       4.814214430636e-10       1.467607322915e-13      -5.185021313720e-12       7.190092716241e-16       6.260646837377e-12       9.643833279262e-13      -6.086050188010e-15 
  123       4.862512373822e-10       1.479277011453e-13      -5.261331976749e-12       7.312808468714e-16       6.122429682357e-12       9.479949339197e-13      -6.009911624707e-15 
