# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  136       5.491497762089e-10       1.566273547151e-13      -6.091193934196e-12       0.000000000000e+00       4.608576629677e-12       7.668685344592e-13      -5.068247616941e-15 
  137       5.540056554713e-10       1.568660800808e-13      -6.138365183540e-12       0.000000000000e+00       4.514470583355e-12       7.550839189219e-13      -5.006097743044e-15 
  138       5.588542846833e-10       1.570354612863e-13      -6.182914074705e-12       0.000000000000e+00       4.422973720639e-12       7.435633131562e-13      -4.944431867142e-15 
  139       5.636942429094e-10       1.571354438617e-13      -6.224776559424e-12       0.000000000000e+00       4.333983986095e-12       7.322916173163e-13      -4.882912958905e-15 
  140       5.685240340461e-10       1.571660564764e-13      -6.263889502753e-12       0.000000000000e+00       4.247383568665e-12       7.212516790355e-13      -4.821179710140e-15 
  141       5.733420851695e-10       1.571274127121e-13      -6.300190722150e-12       0.000000000000e+00       4.163038543891e-12       7.104242472223e-13      -4.758846057353e-15 
  142       5.781467448816e-10       1.570197128376e-13      -6.333619026552e-12       0.000000000000e+00       4.080798516147e-12       6.997879258563e-13      -4.695500704302e-15 
  143       5.829362816580e-10       1.568432455812e-13      -6.364114255450e-12       0.000000000000e+00       4.000496260867e-12       6.893191277844e-13      -4.630706644553e-15 
  144       5.877090225850e-10       1.565984031879e-13      -6.391617865342e-12       0.000000000000e+00       3.921982784679e-12       6.789975299718e-13      -4.564104967607e-15 
  145       5.924637884775e-10       1.562857245160e-13      -6.416074671741e-12       0.000000000000e+00       3.845237156669e-12       6.688231429357e-13      -4.495738819227e-15 
  146       5.971994987154e-10       1.559058595803e-13      -6.437431353986e-12       0.000000000000e+00       3.770266875307e-12       6.588008441314e-13      -4.425760620343e-15 
  147       6.019150338665e-10       1.554595584849e-13      -6.455635965144e-12       0.000000000000e+00       3.697073269979e-12       6.489350131487e-13      -4.354330772175e-15 
  148       6.066092348403e-10       1.549476732733e-13      -6.470637974229e-12       0.000000000000e+00       3.625651346766e-12       6.392295171255e-13      -4.281617778114e-15 
  149       6.112809020414e-10       1.543711597782e-13      -6.482388308432e-12       0.000000000000e+00       3.555989634223e-12       6.296876961611e-13      -4.207798365611e-15 
  150       6.159287945241e-10       1.537310794718e-13      -6.490839395335e-12       0.000000000000e+00       3.488070029157e-12       6.203123487298e-13      -4.133057608067e-15 
  151       6.205516291456e-10       1.530286013156e-13      -6.495945205141e-12       0.000000000000e+00       3.421867642411e-12       6.111057170950e-13      -4.057589046715e-15 
  152       6.251480797203e-10       1.522650036106e-13      -6.497661292895e-12       0.000000000000e+00       3.357350644641e-12       6.020694727222e-13      -3.981594812512e-15 
  153       6.297167761733e-10       1.514416758471e-13      -6.495944840706e-12       0.000000000000e+00       3.294480112097e-12       5.932047016930e-13      -3.905285748022e-15 
  154       6.342563036946e-10       1.505601205551e-13      -6.490754699972e-12       0.000000000000e+00       3.233209872402e-12       5.845118901186e-13      -3.828881529304e-15 
  155       6.387652018928e-10       1.496219551539e-13      -6.482051433603e-12       0.000000000000e+00       3.173486350332e-12       5.759909095533e-13      -3.752610787802e-15 
  156       6.432419639486e-10       1.486289138025e-13      -6.469797358240e-12       0.000000000000e+00       3.115248413597e-12       5.676410024082e-13      -3.676711232228e-15 
  157       6.476850357694e-10       1.475828492494e-13      -6.453956586485e-12       0.000000000000e+00       3.058427218619e-12       5.594607673649e-13      -3.601429770450e-15 
  158       6.520928151425e-10       1.464857346827e-13      -6.434495069119e-12       0.000000000000e+00       3.002946056314e-12       5.514481447889e-13      -3.527022631383e-15 
  159       6.564636508893e-10       1.453396655801e-13      -6.411380637327e-12       0.000000000000e+00       2.948720197870e-12       5.436004021435e-13      -3.453755486868e-15 
  160       6.607958420190e-10       1.441468615590e-13      -6.384583044919e-12       0.000000000000e+00       2.895656740527e-12       5.359141194028e-13      -3.381903573568e-15 
