7.200000000000000000e+01 2.690011252512000163e-10 -9.275138079617999208e-13 4.971111177961000193e-14 0.000000000000000000e+00 2.424121376106999941e-11
7.300000000000000000e+01 2.724988854225000094e-10 -9.939272086230000191e-13 5.162042383678000039e-14 0.000000000000000000e+00 2.345475981447999857e-11
7.400000000000000000e+01 2.760300211521000143e-10 -1.061955943990000045e-12 5.355808083506000097e-14 0.000000000000000000e+00 2.270280573266999975e-11
7.500000000000000000e+01 2.795929859607999809e-10 -1.131569515252999972e-12 5.552310634303000107e-14 0.000000000000000000e+00 2.198155993610000071e-11
7.600000000000000000e+01 2.831862757741000013e-10 -1.202735130268000095e-12 5.751442389889000444e-14 0.000000000000000000e+00 2.128729556801999983e-11
7.700000000000000000e+01 2.868106493242000213e-10 -1.275416160778000036e-12 5.953066466693000108e-14 0.000000000000000000e+00 2.061945607492999906e-11
7.800000000000000000e+01 2.904672559042000246e-10 -1.349573419072999921e-12 6.157032467015999649e-14 0.000000000000000000e+00 1.997805033190999851e-11
7.900000000000000000e+01 2.941569520460000245e-10 -1.425165615596000078e-12 6.363182047031999803e-14 0.000000000000000000e+00 1.936270666727999857e-11
8.000000000000000000e+01 2.978802836388999829e-10 -1.502149358122000046e-12 6.571348800869999506e-14 0.000000000000000000e+00 1.877265537586999918e-11
8.100000000000000000e+01 3.016374680494000182e-10 -1.580479150940999999e-12 6.781358144704999540e-14 0.000000000000000000e+00 1.820671123226000104e-11
8.200000000000000000e+01 3.054283762401000215e-10 -1.660107394036999958e-12 6.993027200837000343e-14 0.000000000000000000e+00 1.766325600398000145e-11
8.300000000000000000e+01 3.092525148888000191e-10 -1.740984382273000097e-12 7.206164681783000259e-14 0.000000000000000000e+00 1.714022096474999871e-11
8.400000000000000000e+01 3.131093450269000121e-10 -1.823058720923999859e-12 7.420577831363000154e-14 0.000000000000000000e+00 1.663558978896999939e-11
8.500000000000000000e+01 3.169993378134000057e-10 -1.906278653254999998e-12 7.636094823981000008e-14 0.000000000000000000e+00 1.614904132888999977e-11
8.600000000000000000e+01 3.209230618156000239e-10 -1.990590952549999966e-12 7.852545883413999846e-14 0.000000000000000000e+00 1.568054838019000110e-11
8.700000000000000000e+01 3.248808500080000060e-10 -2.075940531407999819e-12 8.069756558617999858e-14 0.000000000000000000e+00 1.522987290263000104e-11
8.800000000000000000e+01 3.288727875467000139e-10 -2.162270447924000110e-12 8.287547726412000549e-14 0.000000000000000000e+00 1.479655727923999913e-11
8.900000000000000000e+01 3.328986995444999753e-10 -2.249521911864000077e-12 8.505735594179000630e-14 0.000000000000000000e+00 1.437991557537000040e-11
9.000000000000000000e+01 3.369581388462000183e-10 -2.337634290845000114e-12 8.724131702549000050e-14 0.000000000000000000e+00 1.397902479790999963e-11
9.100000000000000000e+01 3.410503738034000002e-10 -2.426545116515000197e-12 8.942542928090999823e-14 0.000000000000000000e+00 1.359271615437999976e-11
9.200000000000000000e+01 3.451743760494000030e-10 -2.516190090727000050e-12 9.160771486009000435e-14 0.000000000000000000e+00 1.321956631204000062e-11
9.300000000000000000e+01 3.493291465127000195e-10 -2.606503911159000163e-12 9.378617954805000398e-14 0.000000000000000000e+00 1.285823516385000075e-11
9.400000000000000000e+01 3.535147760986999856e-10 -2.697422876787000196e-12 9.595890864825000494e-14 0.000000000000000000e+00 1.250855622188999962e-11
9.500000000000000000e+01 3.577315226739000141e-10 -2.788882687519999821e-12 9.812398563520000029e-14 0.000000000000000000e+00 1.217059482123000006e-11
9.600000000000000000e+01 3.619794795615000127e-10 -2.880817676871999904e-12 1.002794636553999959e-13 0.000000000000000000e+00 1.184431229451000001e-11
9.700000000000000000e+01 3.662585679590999877e-10 -2.973160829389000032e-12 1.024233659690999969e-13 0.000000000000000000e+00 1.152956198742000010e-11
9.800000000000000000e+01 3.705685293569000164e-10 -3.065843798072999927e-12 1.045536863921000051e-13 0.000000000000000000e+00 1.122608527437999984e-11
9.900000000000000000e+01 3.749089179555000191e-10 -3.158796921814000045e-12 1.066683897372000023e-13 0.000000000000000000e+00 1.093350757403999969e-11
1.000000000000000000e+02 3.792790930836999967e-10 -3.251949242811000017e-12 1.087654122563999946e-13 0.000000000000000000e+00 1.065133436486999939e-11
1.010000000000000000e+02 3.836782116167000028e-10 -3.345228524001999958e-12 1.108426620819999940e-13 0.000000000000000000e+00 1.037894720075999997e-11
1.020000000000000000e+02 3.881052203940000050e-10 -3.438561266492000054e-12 1.128980196690999938e-13 0.000000000000000000e+00 1.011559972661000051e-11
1.030000000000000000e+02 3.925588486373000040e-10 -3.531872726973999821e-12 1.149293382367000007e-13 0.000000000000000000e+00 9.860413693832000234e-12
1.040000000000000000e+02 3.970378787026999949e-10 -3.625087703028000191e-12 1.169344971338999924e-13 0.000000000000000000e+00 9.612578075681999834e-12
1.050000000000000000e+02 4.015420163236000003e-10 -3.718132972275999864e-12 1.189115691975000081e-13 0.000000000000000000e+00 9.371985627886999917e-12
1.060000000000000000e+02 4.060711243371000127e-10 -3.810935216743000313e-12 1.208586769304999978e-13 0.000000000000000000e+00 9.138675290253999397e-12
1.070000000000000000e+02 4.106249503782999903e-10 -3.903420309963999669e-12 1.227739426079000006e-13 0.000000000000000000e+00 8.912635034375999986e-12
1.080000000000000000e+02 4.152031223572999975e-10 -3.995513342850999994e-12 1.246554893000999994e-13 0.000000000000000000e+00 8.693800111071000697e-12
1.090000000000000000e+02 4.198051439352000252e-10 -4.087138649557000271e-12 1.265014418956999883e-13 0.000000000000000000e+00 8.482051297827000706e-12
1.100000000000000000e+02 4.244303900009999908e-10 -4.178219833341000351e-12 1.283099281254000037e-13 0.000000000000000000e+00 8.277213146235000027e-12
1.110000000000000000e+02 4.290781021481000028e-10 -4.268679792433000050e-12 1.300790795849999941e-13 0.000000000000000000e+00 8.079052229438999391e-12
1.120000000000000000e+02 4.337473841509999761e-10 -4.358440745896999767e-12 1.318070327588000036e-13 0.000000000000000000e+00 7.887275389569999344e-12
1.130000000000000000e+02 4.384371974414999918e-10 -4.447424259498999727e-12 1.334919300429000110e-13 0.000000000000000000e+00 7.701527985190999890e-12
1.140000000000000000e+02 4.431463565855000017e-10 -4.535551271568999742e-12 1.351319207684000075e-13 0.000000000000000000e+00 7.521392138733999736e-12
1.150000000000000000e+02 4.478735247598999828e-10 -4.622742118866999974e-12 1.367251622250999968e-13 0.000000000000000000e+00 7.346384983945999208e-12
1.160000000000000000e+02 4.526173964988999818e-10 -4.708917375161999963e-12 1.382698707827000012e-13 0.000000000000000000e+00 7.176064539408000139e-12
1.170000000000000000e+02 4.573772808130000050e-10 -4.794000427331000028e-12 1.397644801198000051e-13 0.000000000000000000e+00 7.010365679204999779e-12
1.180000000000000000e+02 4.621525808024999904e-10 -4.877915262495999777e-12 1.412075042436000013e-13 0.000000000000000000e+00 6.849301909045999714e-12
1.190000000000000000e+02 4.669426098934999659e-10 -4.960585716021000016e-12 1.425974905640000076e-13 0.000000000000000000e+00 6.692860602888000298e-12
1.200000000000000000e+02 4.717465889711999636e-10 -5.041935504564000179e-12 1.439330213589000097e-13 0.000000000000000000e+00 6.541002201978999884e-12
1.210000000000000000e+02 4.765636435116000125e-10 -5.121888259131999947e-12 1.452127152412999962e-13 0.000000000000000000e+00 6.393659413898999610e-12
1.220000000000000000e+02 4.813928007138999777e-10 -5.200367558124000283e-12 1.464352286250000114e-13 0.000000000000000000e+00 6.250736411602000155e-12
1.230000000000000000e+02 4.862329866333999983e-10 -5.277296960387000248e-12 1.475992571913000048e-13 0.000000000000000000e+00 6.112108032458000116e-12
1.240000000000000000e+02 4.910830233132000150e-10 -5.352600038265999998e-12 1.487035373548999895e-13 0.000000000000000000e+00 5.977618977295000031e-12
1.250000000000000000e+02 4.959416259167999933e-10 -5.426200410651999628e-12 1.497468477303999876e-13 0.000000000000000000e+00 5.847083009439999899e-12
1.260000000000000000e+02 5.008073998607000436e-10 -5.498021776035999942e-12 1.507280105987000111e-13 0.000000000000000000e+00 5.720282153766000218e-12
1.270000000000000000e+02 5.056788379464999938e-10 -5.567987945556999687e-12 1.516458933726999889e-13 0.000000000000000000e+00 5.596965895724999920e-12
1.280000000000000000e+02 5.105543174931999663e-10 -5.636022876053000207e-12 1.524994100644000034e-13 0.000000000000000000e+00 5.476850380397999982e-12
1.290000000000000000e+02 5.154322692687999740e-10 -5.702051543462999635e-12 1.532875650524999923e-13 0.000000000000000000e+00 5.359679423586999930e-12
1.300000000000000000e+02 5.203117113273000105e-10 -5.766002601157999699e-12 1.540095867025999910e-13 0.000000000000000000e+00 5.245416813629999658e-12
1.310000000000000000e+02 5.251917685876000111e-10 -5.827806077046999931e-12 1.546648112444999961e-13 0.000000000000000000e+00 5.134073689885999914e-12
1.320000000000000000e+02 5.300715046618999487e-10 -5.887392598048999918e-12 1.552526435361000059e-13 0.000000000000000000e+00 5.025648266569999935e-12
1.330000000000000000e+02 5.349499202172000034e-10 -5.944693429155000257e-12 1.557725588317999882e-13 0.000000000000000000e+00 4.920125474098999749e-12
1.340000000000000000e+02 5.398259513368999947e-10 -5.999640512492000383e-12 1.562241045521999912e-13 0.000000000000000000e+00 4.817476600432999811e-12
1.350000000000000000e+02 5.446984678830999516e-10 -6.052166506387999668e-12 1.566069020525000094e-13 0.000000000000000000e+00 4.717658932428999654e-12
1.360000000000000000e+02 5.495662718573999708e-10 -6.102204824435000046e-12 1.569206483916999955e-13 0.000000000000000000e+00 4.620615397182999998e-12
1.370000000000000000e+02 5.544280957636000055e-10 -6.149689674552999792e-12 1.571651181012999979e-13 0.000000000000000000e+00 4.526274203377000252e-12
1.380000000000000000e+02 5.592826009682999595e-10 -6.194556098053000189e-12 1.573401649549999947e-13 0.000000000000000000e+00 4.434548482627000107e-12
1.390000000000000000e+02 5.641283760635000069e-10 -6.236740008702000164e-12 1.574457237365999880e-13 0.000000000000000000e+00 4.345335930827000125e-12
1.400000000000000000e+02 5.689639352278999644e-10 -6.276178231786999767e-12 1.574818120100999978e-13 0.000000000000000000e+00 4.258518449499000197e-12
1.410000000000000000e+02 5.737877165884999635e-10 -6.312808543178000370e-12 1.574485318876000057e-13 0.000000000000000000e+00 4.173961787136000080e-12
1.420000000000000000e+02 5.785980805826000307e-10 -6.346569708391000020e-12 1.573460717991000045e-13 0.000000000000000000e+00 4.091515180549000139e-12
1.430000000000000000e+02 5.833933083190999765e-10 -6.377401521653000191e-12 1.571747082610999959e-13 0.000000000000000000e+00 4.011010996215999747e-12
1.440000000000000000e+02 5.881717380914999839e-10 -6.405245390324999666e-12 1.569348212198000014e-13 0.000000000000000000e+00 3.932299877338000197e-12
1.450000000000000000e+02 5.929321935427999575e-10 -6.430046070633999976e-12 1.566269380503000114e-13 0.000000000000000000e+00 3.855360847393999720e-12
1.460000000000000000e+02 5.976735947936999695e-10 -6.451750178116999866e-12 1.562516972779000023e-13 0.000000000000000000e+00 3.780201430070999648e-12
1.470000000000000000e+02 6.023948232455999783e-10 -6.470305699450000083e-12 1.558098372246999908e-13 0.000000000000000000e+00 3.706822965023999715e-12
1.480000000000000000e+02 6.070947207356999734e-10 -6.485662034647000367e-12 1.553021978556999984e-13 0.000000000000000000e+00 3.635220453274000040e-12
1.490000000000000000e+02 6.117720886934000340e-10 -6.497770039257999636e-12 1.547297226262999978e-13 0.000000000000000000e+00 3.565382402614999909e-12
1.500000000000000000e+02 6.164256872953999575e-10 -6.506582066569000295e-12 1.540934603294999914e-13 0.000000000000000000e+00 3.497290673012999805e-12
1.510000000000000000e+02 6.210542346214000400e-10 -6.512052009797000198e-12 1.533945669422999948e-13 0.000000000000000000e+00 3.430920322010000046e-12
1.520000000000000000e+02 6.256564058100999534e-10 -6.514135344289000143e-12 1.526343074730000044e-13 0.000000000000000000e+00 3.366239450126000134e-12
1.530000000000000000e+02 6.302308322144999980e-10 -6.512789169723000159e-12 1.518140578083999995e-13 0.000000000000000000e+00 3.303209046260000073e-12
1.540000000000000000e+02 6.347761005577999937e-10 -6.507972252301000250e-12 1.509353065602999922e-13 0.000000000000000000e+00 3.241782833093999817e-12
1.550000000000000000e+02 6.392907520889999725e-10 -6.499645066949999914e-12 1.499996569127999940e-13 0.000000000000000000e+00 3.181907112494999827e-12
1.560000000000000000e+02 6.437732817385000437e-10 -6.487769839523000079e-12 1.490088284691999990e-13 0.000000000000000000e+00 3.123520610914999922e-12
1.570000000000000000e+02 6.482221372736999488e-10 -6.472310588987999624e-12 1.479646590990999968e-13 0.000000000000000000e+00 3.066554324799000127e-12
1.580000000000000000e+02 6.526357184549000206e-10 -6.453233169638000168e-12 1.468691067851000013e-13 0.000000000000000000e+00 3.010931365979000037e-12
1.590000000000000000e+02 6.570123761908000291e-10 -6.430505313278000071e-12 1.457242514702000072e-13 0.000000000000000000e+00 2.956566807083000126e-12
1.600000000000000000e+02 6.613504116943000514e-10 -6.404096671430999843e-12 1.445322969044000045e-13 0.000000000000000000e+00 2.903367526935000183e-12
1.610000000000000000e+02 6.656481930568000181e-10 -6.373978714200000282e-12 1.432955223422000011e-13 0.000000000000000000e+00 2.851251290212000020e-12
1.620000000000000000e+02 6.699045183302999576e-10 -6.340124328226000271e-12 1.420161289567000117e-13 0.000000000000000000e+00 2.800206207087000021e-12
1.630000000000000000e+02 6.741182830895999633e-10 -6.302508263660999868e-12 1.406963833104000019e-13 0.000000000000000000e+00 2.750236260778999911e-12
1.640000000000000000e+02 6.782883655994999737e-10 -6.261107315507999716e-12 1.393386678860000092e-13 0.000000000000000000e+00 2.701342480639000190e-12
1.650000000000000000e+02 6.824136265105999659e-10 -6.215900365157999906e-12 1.379454827034999968e-13 0.000000000000000000e+00 2.653522876051999892e-12
1.660000000000000000e+02 6.864929085554000027e-10 -6.166868421932999935e-12 1.365194469357999881e-13 0.000000000000000000e+00 2.606772370325000114e-12
1.670000000000000000e+02 6.905250362437999530e-10 -6.113994664620999888e-12 1.350633005250000022e-13 0.000000000000000000e+00 2.561082734590999851e-12
1.680000000000000000e+02 6.945088155595999971e-10 -6.057264483018000355e-12 1.335799057991999894e-13 0.000000000000000000e+00 2.516442521703999867e-12
1.690000000000000000e+02 6.984430336555999923e-10 -5.996665519461000280e-12 1.320722490880000007e-13 0.000000000000000000e+00 2.472837000132000010e-12
1.700000000000000000e+02 7.023264585504000377e-10 -5.932187710374000304e-12 1.305434423394000116e-13 0.000000000000000000e+00 2.430248087859000199e-12
1.710000000000000000e+02 7.061578388235000466e-10 -5.863823327799999760e-12 1.289967247356000105e-13 0.000000000000000000e+00 2.388654286277000112e-12
1.720000000000000000e+02 7.099359033115999706e-10 -5.791567020943999866e-12 1.274354643094000005e-13 0.000000000000000000e+00 2.348030614086000072e-12
1.730000000000000000e+02 7.136593608044999790e-10 -5.715415857709000114e-12 1.258631595608000047e-13 0.000000000000000000e+00 2.308348541190000123e-12
1.740000000000000000e+02 7.173268997409000325e-10 -5.635369366234999643e-12 1.242834410723999946e-13 0.000000000000000000e+00 2.269575922590999821e-12
1.750000000000000000e+02 7.209371879040999878e-10 -5.551429576440000339e-12 1.227000731267000006e-13 0.000000000000000000e+00 2.231676932289999971e-12
1.760000000000000000e+02 7.244888721183000290e-10 -5.463601061555999989e-12 1.211169553214999889e-13 0.000000000000000000e+00 2.194611997178999899e-12
1.770000000000000000e+02 7.279805779441999602e-10 -5.371890979668000120e-12 1.195381241866000091e-13 0.000000000000000000e+00 2.158337730943000047e-12
1.780000000000000000e+02 7.314109093749999903e-10 -5.276309115254000161e-12 1.179677547998999992e-13 0.000000000000000000e+00 2.122806867953000099e-12
1.790000000000000000e+02 7.347784485323999674e-10 -5.176867920721000292e-12 1.164101624036999993e-13 0.000000000000000000e+00 2.087968197159999978e-12
1.800000000000000000e+02 7.380818482653999490e-10 -5.073581176893999798e-12 1.148696510878000044e-13 0.000000000000000000e+00 2.053776821116000034e-12
1.810000000000000000e+02 7.413201188153000330e-10 -4.966459768630000137e-12 1.133500430121000057e-13 0.000000000000000000e+00 2.020225982994000127e-12
1.820000000000000000e+02 7.444923634065000047e-10 -4.855515652400000133e-12 1.118551147791999957e-13 0.000000000000000000e+00 1.987317648386000094e-12
1.830000000000000000e+02 7.475976874282999537e-10 -4.740763243355999638e-12 1.103887480506999974e-13 0.000000000000000000e+00 1.955052379662000022e-12
1.840000000000000000e+02 7.506351984737999937e-10 -4.622219451788000325e-12 1.089549305993000038e-13 0.000000000000000000e+00 1.923429307893999877e-12
1.850000000000000000e+02 7.536040063772000071e-10 -4.499903719569000256e-12 1.075577573625000055e-13 0.000000000000000000e+00 1.892446104783000084e-12
1.860000000000000000e+02 7.565032232523000431e-10 -4.373838056613000376e-12 1.062014314952000045e-13 0.000000000000000000e+00 1.862098954584000000e-12
1.870000000000000000e+02 7.593319635304999611e-10 -4.244047077320999938e-12 1.048902654228000030e-13 0.000000000000000000e+00 1.832382526035999851e-12
1.880000000000000000e+02 7.620893439986000336e-10 -4.110558037039999817e-12 1.036286818940999988e-13 0.000000000000000000e+00 1.803289944288000059e-12
1.890000000000000000e+02 7.647744838374999708e-10 -3.973400868506000207e-12 1.024212150342999967e-13 0.000000000000000000e+00 1.774812762820999964e-12
1.900000000000000000e+02 7.673865046595999957e-10 -3.832608218306000048e-12 1.012725113979000044e-13 0.000000000000000000e+00 1.746940935380999916e-12
1.910000000000000000e+02 7.699245305472000149e-10 -3.688215483320000325e-12 1.001873310217999955e-13 0.000000000000000000e+00 1.719662787899999946e-12
1.920000000000000000e+02 7.723876880908000466e-10 -3.540260847181000167e-12 9.917054847801999469e-14 0.000000000000000000e+00 1.692964990427999991e-12
1.930000000000000000e+02 7.747751064266000392e-10 -3.388785316720999937e-12 9.822715392687999946e-14 0.000000000000000000e+00 1.666832529053999985e-12
