# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5000, i.e. number of multipoles equal to 4999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   90       3.372961388860e-10       8.754501771626e-14      -2.336940939750e-12       3.633586122179e-16       1.397902479791e-11       1.815458184848e-12      -8.152228397897e-15 
   91       3.413916791343e-10       8.973419731659e-14      -2.425734916922e-12       3.715289592206e-16       1.359271615438e-11       1.774528144307e-12      -8.131568671112e-15 
   92       3.455188681076e-10       9.192155660358e-14      -2.515256297815e-12       3.797932590946e-16       1.321956631204e-11       1.734866261798e-12      -8.101637046797e-15 
   93       3.496767033288e-10       9.410510339508e-14      -2.605439637108e-12       3.881518477164e-16       1.285823516385e-11       1.696328524232e-12      -8.058550215173e-15 
   94       3.538652694717e-10       9.628292566791e-14      -2.696221113004e-12       3.966052876109e-16       1.250855622189e-11       1.658902917938e-12      -8.002534542403e-15 
   95       3.580848172342e-10       9.845310996128e-14      -2.787536314251e-12       4.051542312726e-16       1.217059482123e-11       1.622604443342e-12      -7.935001750369e-15 
   96       3.623354324970e-10       1.006137127944e-13      -2.879319468478e-12       4.137993734754e-16       1.184431229451e-11       1.587437701179e-12      -7.857516858706e-15 
   97       3.666170287351e-10       1.027627611157e-13      -2.971503459829e-12       4.225414523154e-16       1.152956198742e-11       1.553396482175e-12      -7.771802365705e-15 
   98       3.709293394296e-10       1.048982527525e-13      -3.064019846605e-12       4.313812502528e-16       1.122608527438e-11       1.520463356722e-12      -7.679742429210e-15 
   99       3.752719104788e-10       1.070181568599e-13      -3.156798878894e-12       4.403195951546e-16       1.093350757404e-11       1.488609264554e-12      -7.583387047515e-15 
  100       3.796440926096e-10       1.091204143702e-13      -3.249769516209e-12       4.493573613366e-16       1.065133436487e-11       1.457793104432e-12      -7.484956240261e-15 
  101       3.840450337895e-10       1.112029384423e-13      -3.342859445125e-12       4.584954706063e-16       1.037894720076e-11       1.427961323815e-12      -7.386844229339e-15 
  102       3.884736716373e-10       1.132636149112e-13      -3.435995096914e-12       4.677348933047e-16       1.011559972661e-11       1.399047508539e-12      -7.291623619785e-15 
  103       3.929287258354e-10       1.153003027368e-13      -3.529101665180e-12       4.770766493488e-16       9.860413693832e-12       1.370971972497e-12      -7.202049580680e-15 
