# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 2767       2.075767408585e-15       3.247378484200e-15       2.590975637240e-14       2.343547259017e-14                     -nan       1.184813747063e-14       1.228269822676e-13 
 2768       2.075025066330e-15       3.245643277958e-15       2.589612340343e-14       2.344376152945e-14                     -nan       1.184781519804e-14       1.228241417610e-13 
 2769       2.074285841593e-15       3.243911929475e-15       2.588267735092e-14       2.345212012437e-14                     -nan       1.184749720156e-14       1.228213557446e-13 
 2770       2.073549690335e-15       3.242184374604e-15       2.586941451640e-14       2.346054927736e-14                     -nan       1.184718350370e-14       1.228186251066e-13 
 2771       2.072816568369e-15       3.240460548983e-15       2.585633118973e-14       2.346904989313e-14                     -nan       1.184687412698e-14       1.228159507375e-13 
 2772       2.072086431360e-15       3.238740388032e-15       2.584342364907e-14       2.347762287862e-14                     -nan       1.184656909393e-14       1.228133335297e-13 
 2773       2.071359234822e-15       3.237023826949e-15       2.583068816090e-14       2.348626914309e-14                     -nan       1.184626842710e-14       1.228107743777e-13 
 2774       2.070634934118e-15       3.235310800718e-15       2.581812098000e-14       2.349498959805e-14                     -nan       1.184597214906e-14       1.228082741781e-13 
 2775       2.069913484464e-15       3.233601244103e-15       2.580571834941e-14       2.350378515728e-14                     -nan       1.184568028242e-14       1.228058338295e-13 
 2776       2.069194840922e-15       3.231895091647e-15       2.579347650046e-14       2.351265673685e-14                     -nan       1.184539284977e-14       1.228034542325e-13 
 2777       2.068478958407e-15       3.230192277676e-15       2.578139165275e-14       2.352160525512e-14                     -nan       1.184510987376e-14       1.228011362899e-13 
 2778       2.067765791683e-15       3.228492736296e-15       2.576946001411e-14       2.353063163271e-14                     -nan       1.184483137702e-14       1.227988809064e-13 
 2779       2.067055295361e-15       3.226796401395e-15       2.575767778061e-14       2.353973679255e-14                     -nan       1.184455738224e-14       1.227966889889e-13 
 2780       2.066347423906e-15       3.225103206638e-15       2.574604113656e-14       2.354892165982e-14                     -nan       1.184428791210e-14       1.227945614463e-13 
 2781       2.065642131626e-15       3.223413085474e-15       2.573454625450e-14       2.355818716203e-14                     -nan       1.184402298931e-14       1.227924991895e-13 
 2782       2.064939372684e-15       3.221725971128e-15       2.572318929515e-14       2.356753422895e-14                     -nan       1.184376263659e-14       1.227905031315e-13 
 2783       2.064239101088e-15       3.220041796608e-15       2.571196640743e-14       2.357696379267e-14                     -nan       1.184350687670e-14       1.227885741875e-13 
 2784       2.063541270696e-15       3.218360494699e-15       2.570087372848e-14       2.358647678753e-14                     -nan       1.184325573239e-14       1.227867132745e-13 
 2785       2.062845835214e-15       3.216681997966e-15       2.568990738356e-14       2.359607415022e-14                     -nan       1.184300922645e-14       1.227849213119e-13 
 2786       2.062152748198e-15       3.215006238754e-15       2.567906348615e-14       2.360575681969e-14                     -nan       1.184276738169e-14       1.227831992209e-13 
 2787       2.061461963052e-15       3.213333149186e-15       2.566833813783e-14       2.361552573720e-14                     -nan       1.184253022093e-14       1.227815479249e-13 
 2788       2.060773433025e-15       3.211662661163e-15       2.565772742837e-14       2.362538184632e-14                     -nan       1.184229776700e-14       1.227799683492e-13 
 2789       2.060087111218e-15       3.209994706365e-15       2.564722743564e-14       2.363532609292e-14                     -nan       1.184207004279e-14       1.227784614216e-13 
 2790       2.059402950578e-15       3.208329216251e-15       2.563683422564e-14       2.364535942516e-14                     -nan       1.184184707115e-14       1.227770280714e-13 
 2791       2.058720903900e-15       3.206666122057e-15       2.562654385247e-14       2.365548279353e-14                     -nan       1.184162887500e-14       1.227756692304e-13 
 2792       2.058040923827e-15       3.205005354796e-15       2.561635235836e-14       2.366569715082e-14                     -nan       1.184141547725e-14       1.227743858324e-13 
 2793       2.057362962848e-15       3.203346845260e-15       2.560625577359e-14       2.367600345213e-14                     -nan       1.184120690085e-14       1.227731788132e-13 
 2794       2.056686973301e-15       3.201690524018e-15       2.559625011653e-14       2.368640265488e-14                     -nan       1.184100316874e-14       1.227720491107e-13 
 2795       2.056012907371e-15       3.200036321416e-15       2.558633139364e-14       2.369689571880e-14                     -nan       1.184080430390e-14       1.227709976648e-13 
 2796       2.055340717089e-15       3.198384167577e-15       2.557649559939e-14       2.370748360594e-14                     -nan       1.184061032934e-14       1.227700254178e-13 
 2797       2.054670354334e-15       3.196733992400e-15       2.556673871633e-14       2.371816728067e-14                     -nan       1.184042126807e-14       1.227691333138e-13 
 2798       2.054001770830e-15       3.195085725562e-15       2.555705671503e-14       2.372894770967e-14                     -nan       1.184023714311e-14       1.227683222989e-13 
 2799       2.053334918149e-15       3.193439296514e-15       2.554744555410e-14       2.373982586196e-14                     -nan       1.184005797753e-14       1.227675933217e-13 
 2800       2.052669747710e-15       3.191794634486e-15       2.553790118012e-14       2.375080270888e-14                     -nan       1.183988379440e-14       1.227669473326e-13 
 2801       2.052006210776e-15       3.190151668482e-15       2.552841952772e-14       2.376187922410e-14                     -nan       1.183971461680e-14       1.227663852840e-13 
 2802       2.051344258459e-15       3.188510327282e-15       2.551899651949e-14       2.377305638360e-14                     -nan       1.183955046786e-14       1.227659081307e-13 
 2803       2.050683841715e-15       3.186870539442e-15       2.550962806601e-14       2.378433516572e-14                     -nan       1.183939137069e-14       1.227655168294e-13 
 2804       2.050024911347e-15       3.185232233292e-15       2.550031006583e-14       2.379571655110e-14                     -nan       1.183923734845e-14       1.227652123389e-13 
 2805       2.049367418002e-15       3.183595336938e-15       2.549103840545e-14       2.380720152276e-14                     -nan       1.183908842431e-14       1.227649956203e-13 
 2806       2.048711314256e-15       3.181959785454e-15       2.548180906596e-14       2.381879091570e-14                     -nan       1.183894462256e-14       1.227648675068e-13 
 2807       2.048056560867e-15       3.180325542500e-15       2.547261844353e-14       2.383048496523e-14                     -nan       1.183880597193e-14       1.227648283152e-13 
 2808       2.047403120552e-15       3.178692578817e-15       2.546346303059e-14       2.384228375631e-14                     -nan       1.183867250230e-14       1.227648782324e-13 
 2809       2.046750955910e-15       3.177060865041e-15       2.545433930929e-14       2.385418737369e-14                     -nan       1.183854424357e-14       1.227650174453e-13 
 2810       2.046100029420e-15       3.175430371709e-15       2.544524375151e-14       2.386619590186e-14                     -nan       1.183842122571e-14       1.227652461409e-13 
 2811       2.045450303442e-15       3.173801069253e-15       2.543617281886e-14       2.387830942512e-14                     -nan       1.183830347870e-14       1.227655645057e-13 
 2812       2.044801740214e-15       3.172172928002e-15       2.542712296267e-14       2.389052802749e-14                     -nan       1.183819103256e-14       1.227659727264e-13 
 2813       2.044154301858e-15       3.170545918182e-15       2.541809062396e-14       2.390285179279e-14                     -nan       1.183808391736e-14       1.227664709895e-13 
 2814       2.043507950375e-15       3.168920009917e-15       2.540907223345e-14       2.391528080460e-14                     -nan       1.183798216320e-14       1.227670594813e-13 
 2815       2.042862647644e-15       3.167295173227e-15       2.540006421154e-14       2.392781514625e-14                     -nan       1.183788580023e-14       1.227677383881e-13 
 2816       2.042218355428e-15       3.165671378029e-15       2.539106296833e-14       2.394045490085e-14                     -nan       1.183779485863e-14       1.227685078960e-13 
 2817       2.041575035365e-15       3.164048594137e-15       2.538206490355e-14       2.395320015128e-14                     -nan       1.183770936860e-14       1.227693681910e-13 
 2818       2.040932648978e-15       3.162426791259e-15       2.537306640661e-14       2.396605098017e-14                     -nan       1.183762936041e-14       1.227703194591e-13 
 2819       2.040291157666e-15       3.160805939003e-15       2.536406385657e-14       2.397900746994e-14                     -nan       1.183755486435e-14       1.227713618860e-13 
 2820       2.039650522709e-15       3.159186006872e-15       2.535505362212e-14       2.399206970274e-14                     -nan       1.183748591076e-14       1.227724956575e-13 
 2821       2.039010705267e-15       3.157566964264e-15       2.534603206158e-14       2.400523776051e-14                     -nan       1.183742252999e-14       1.227737209591e-13 
 2822       2.038371666377e-15       3.155948780474e-15       2.533699552291e-14       2.401851172494e-14                     -nan       1.183736475247e-14       1.227750379763e-13 
 2823       2.037733366957e-15       3.154331424694e-15       2.532794034364e-14       2.403189167750e-14                     -nan       1.183731260864e-14       1.227764468943e-13 
 2824       2.037095767805e-15       3.152714866009e-15       2.531886285095e-14       2.404537769941e-14                     -nan       1.183726612898e-14       1.227779478985e-13 
 2825       2.036458829597e-15       3.151099073404e-15       2.530975936158e-14       2.405896987164e-14                     -nan       1.183722534402e-14       1.227795411738e-13 
 2826       2.035822512887e-15       3.149484015757e-15       2.530062618187e-14       2.407266827496e-14                     -nan       1.183719028432e-14       1.227812269053e-13 
 2827       2.035186778109e-15       3.147869661840e-15       2.529145960773e-14       2.408647298986e-14                     -nan       1.183716098048e-14       1.227830052779e-13 
 2828       2.034551585576e-15       3.146255980325e-15       2.528225592463e-14       2.410038409663e-14                     -nan       1.183713746313e-14       1.227848764763e-13 
 2829       2.033916895478e-15       3.144642939777e-15       2.527301140761e-14       2.411440167528e-14                     -nan       1.183711976296e-14       1.227868406852e-13 
 2830       2.033282667886e-15       3.143030508654e-15       2.526372232123e-14       2.412852580562e-14                     -nan       1.183710791068e-14       1.227888980890e-13 
 2831       2.032648862745e-15       3.141418655314e-15       2.525438491963e-14       2.414275656720e-14                     -nan       1.183710193704e-14       1.227910488721e-13 
 2832       2.032015439884e-15       3.139807348007e-15       2.524499544643e-14       2.415709403934e-14                     -nan       1.183710187283e-14       1.227932932188e-13 
 2833       2.031382359005e-15       3.138196554878e-15       2.523555013481e-14       2.417153830110e-14                     -nan       1.183710774889e-14       1.227956313133e-13 
 2834       2.030749579691e-15       3.136586243967e-15       2.522604520744e-14       2.418608943133e-14                     -nan       1.183711959608e-14       1.227980633397e-13 
 2835       2.030117061403e-15       3.134976383212e-15       2.521647687648e-14       2.420074750861e-14                     -nan       1.183713744532e-14       1.228005894817e-13 
 2836       2.029484763477e-15       3.133366940441e-15       2.520684134362e-14       2.421551261130e-14                     -nan       1.183716132753e-14       1.228032099232e-13 
 2837       2.028852645130e-15       3.131757883379e-15       2.519713479999e-14       2.423038481750e-14                     -nan       1.183719127372e-14       1.228059248479e-13 
 2838       2.028220665455e-15       3.130149179645e-15       2.518735342621e-14       2.424536420510e-14                     -nan       1.183722731490e-14       1.228087344394e-13 
 2839       2.027588783422e-15       3.128540796754e-15       2.517749339238e-14       2.426045085170e-14                     -nan       1.183726948214e-14       1.228116388810e-13 
 2840       2.026956957879e-15       3.126932702113e-15       2.516755085803e-14       2.427564483471e-14                     -nan       1.183731780653e-14       1.228146383561e-13 
 2841       2.026325147551e-15       3.125324863025e-15       2.515752197214e-14       2.429094623125e-14                     -nan       1.183737231921e-14       1.228177330478e-13 
 2842       2.025693311041e-15       3.123717246686e-15       2.514740287314e-14       2.430635511823e-14                     -nan       1.183743305135e-14       1.228209231393e-13 
 2843       2.025061406829e-15       3.122109820185e-15       2.513718968887e-14       2.432187157230e-14                     -nan       1.183750003418e-14       1.228242088134e-13 
 2844       2.024429393269e-15       3.120502550508e-15       2.512687853660e-14       2.433749566988e-14                     -nan       1.183757329895e-14       1.228275902530e-13 
 2845       2.023797234783e-15       3.118895413802e-15       2.511646607661e-14       2.435322730463e-14                     -nan       1.183765287596e-14       1.228310674682e-13 
 2846       2.023164920446e-15       3.117288423230e-15       2.510595117616e-14       2.436906563907e-14                     -nan       1.183773879162e-14       1.228346397777e-13 
 2847       2.022532445495e-15       3.115681601265e-15       2.509533325403e-14       2.438500965011e-14                     -nan       1.183783107139e-14       1.228383063249e-13 
 2848       2.021899805146e-15       3.114074970426e-15       2.508461172779e-14       2.440105831139e-14                     -nan       1.183792974073e-14       1.228420662502e-13 
 2849       2.021266994597e-15       3.112468553286e-15       2.507378601370e-14       2.441721059316e-14                     -nan       1.183803482513e-14       1.228459186909e-13 
 2850       2.020634009026e-15       3.110862372465e-15       2.506285552676e-14       2.443346546239e-14                     -nan       1.183814635012e-14       1.228498627812e-13 
 2851       2.020000843592e-15       3.109256450635e-15       2.505181968072e-14       2.444982188267e-14                     -nan       1.183826434121e-14       1.228538976523e-13 
 2852       2.019367493437e-15       3.107650810517e-15       2.504067788803e-14       2.446627881428e-14                     -nan       1.183838882399e-14       1.228580224324e-13 
 2853       2.018733953681e-15       3.106045474883e-15       2.502942955987e-14       2.448283521415e-14                     -nan       1.183851982402e-14       1.228622362466e-13 
 2854       2.018100219427e-15       3.104440466555e-15       2.501807410618e-14       2.449949003584e-14                     -nan       1.183865736690e-14       1.228665382169e-13 
 2855       2.017466285757e-15       3.102835808407e-15       2.500661093558e-14       2.451624222960e-14                     -nan       1.183880147827e-14       1.228709274624e-13 
 2856       2.016832147734e-15       3.101231523360e-15       2.499503945546e-14       2.453309074231e-14                     -nan       1.183895218377e-14       1.228754030988e-13 
 2857       2.016197800405e-15       3.099627634388e-15       2.498335907188e-14       2.455003451747e-14                     -nan       1.183910950906e-14       1.228799642391e-13 
 2858       2.015563238792e-15       3.098024164516e-15       2.497156918968e-14       2.456707249526e-14                     -nan       1.183927347984e-14       1.228846099931e-13 
 2859       2.014928457904e-15       3.096421136816e-15       2.495966921238e-14       2.458420361248e-14                     -nan       1.183944412182e-14       1.228893394675e-13 
 2860       2.014293452726e-15       3.094818574416e-15       2.494765854223e-14       2.460142680257e-14                     -nan       1.183962146074e-14       1.228941517659e-13 
 2861       2.013658218226e-15       3.093216500489e-15       2.493553658022e-14       2.461874099560e-14                     -nan       1.183980552235e-14       1.228990459889e-13 
 2862       2.013022749351e-15       3.091614938261e-15       2.492330272602e-14       2.463614511826e-14                     -nan       1.183999633242e-14       1.229040212339e-13 
 2863       2.012387041032e-15       3.090013911011e-15       2.491095637806e-14       2.465363809389e-14                     -nan       1.184019391677e-14       1.229090765953e-13 
 2864       2.011751088177e-15       3.088413442064e-15       2.489849693345e-14       2.467121884243e-14                     -nan       1.184039830121e-14       1.229142111646e-13 
 2865       2.011114885676e-15       3.086813554800e-15       2.488592378803e-14       2.468888628046e-14                     -nan       1.184060951158e-14       1.229194240298e-13 
 2866       2.010478428401e-15       3.085214272647e-15       2.487323633637e-14       2.470663932115e-14                     -nan       1.184082757377e-14       1.229247142761e-13 
 2867       2.009841711202e-15       3.083615619085e-15       2.486043397172e-14       2.472447687432e-14                     -nan       1.184105251364e-14       1.229300809856e-13 
 2868       2.009204728911e-15       3.082017617644e-15       2.484751608608e-14       2.474239784636e-14                     -nan       1.184128435712e-14       1.229355232371e-13 
 2869       2.008567476341e-15       3.080420291906e-15       2.483448207013e-14       2.476040114031e-14                     -nan       1.184152313013e-14       1.229410401065e-13 
 2870       2.007929948284e-15       3.078823665504e-15       2.482133131327e-14       2.477848565578e-14                     -nan       1.184176885863e-14       1.229466306666e-13 
 2871       2.007292139515e-15       3.077227762121e-15       2.480806320361e-14       2.479665028901e-14                     -nan       1.184202156860e-14       1.229522939870e-13 
 2872       2.006654044787e-15       3.075632605490e-15       2.479467712798e-14       2.481489393281e-14                     -nan       1.184228128604e-14       1.229580291341e-13 
 2873       2.006015658835e-15       3.074038219398e-15       2.478117247189e-14       2.483321547662e-14                     -nan       1.184254803696e-14       1.229638351714e-13 
 2874       2.005376976373e-15       3.072444627681e-15       2.476754861958e-14       2.485161380643e-14                     -nan       1.184282184741e-14       1.229697111592e-13 
 2875       2.004737992097e-15       3.070851854227e-15       2.475380495400e-14       2.487008780487e-14                     -nan       1.184310274345e-14       1.229756561546e-13 
 2876       2.004098700683e-15       3.069259922973e-15       2.473994085677e-14       2.488863635110e-14                     -nan       1.184339075118e-14       1.229816692117e-13 
 2877       2.003459096787e-15       3.067668857911e-15       2.472595570824e-14       2.490725832092e-14                     -nan       1.184368589669e-14       1.229877493814e-13 
 2878       2.002819175045e-15       3.066078683081e-15       2.471184888746e-14       2.492595258667e-14                     -nan       1.184398820613e-14       1.229938957115e-13 
 2879       2.002178930074e-15       3.064489422576e-15       2.469761977218e-14       2.494471801729e-14                     -nan       1.184429770563e-14       1.230001072466e-13 
 2880       2.001538356472e-15       3.062901100539e-15       2.468326773885e-14       2.496355347828e-14                     -nan       1.184461442138e-14       1.230063830283e-13 
 2881       2.000897448816e-15       3.061313741166e-15       2.466879216260e-14       2.498245783171e-14                     -nan       1.184493837958e-14       1.230127220951e-13 
 2882       2.000256201664e-15       3.059727368702e-15       2.465419241729e-14       2.500142993624e-14                     -nan       1.184526960644e-14       1.230191234820e-13 
 2883       1.999614609555e-15       3.058142007445e-15       2.463946787545e-14       2.502046864708e-14                     -nan       1.184560812820e-14       1.230255862214e-13 
 2884       1.998972672644e-15       3.056557687816e-15       2.462461837844e-14       2.503957269802e-14                     -nan       1.184595396828e-14       1.230321093939e-13 
 2885       1.998330413656e-15       3.054974464599e-15       2.460964564945e-14       2.505874034691e-14                     -nan       1.184630713870e-14       1.230386922847e-13 
 2886       1.997687861018e-15       3.053392398793e-15       2.459455188764e-14       2.507796972838e-14                     -nan       1.184666764863e-14       1.230453342285e-13 
 2887       1.997045043232e-15       3.051811551551e-15       2.457933929871e-14       2.509725897165e-14                     -nan       1.184703550718e-14       1.230520345575e-13 
 2888       1.996401988876e-15       3.050231984178e-15       2.456401009488e-14       2.511660620052e-14                     -nan       1.184741072348e-14       1.230587926019e-13 
 2889       1.995758726599e-15       3.048653758131e-15       2.454856649492e-14       2.513600953336e-14                     -nan       1.184779330659e-14       1.230656076893e-13 
 2890       1.995115285126e-15       3.047076935022e-15       2.453301072415e-14       2.515546708312e-14                     -nan       1.184818326558e-14       1.230724791453e-13 
 2891       1.994471693258e-15       3.045501576616e-15       2.451734501442e-14       2.517497695732e-14                     -nan       1.184858060946e-14       1.230794062929e-13 
 2892       1.993827979867e-15       3.043927744829e-15       2.450157160415e-14       2.519453725804e-14                     -nan       1.184898534726e-14       1.230863884531e-13 
 2893       1.993184173903e-15       3.042355501733e-15       2.448569273833e-14       2.521414608193e-14                     -nan       1.184939748794e-14       1.230934249444e-13 
 2894       1.992540304388e-15       3.040784909553e-15       2.446971066849e-14       2.523380152016e-14                     -nan       1.184981704045e-14       1.231005150830e-13 
 2895       1.991896400420e-15       3.039216030666e-15       2.445362765275e-14       2.525350165850e-14                     -nan       1.185024401373e-14       1.231076581828e-13 
 2896       1.991252491172e-15       3.037648927606e-15       2.443744595582e-14       2.527324457723e-14                     -nan       1.185067841667e-14       1.231148535556e-13 
 2897       1.990608605890e-15       3.036083663058e-15       2.442116784897e-14       2.529302835117e-14                     -nan       1.185112025814e-14       1.231221005106e-13 
 2898       1.989964773897e-15       3.034520299863e-15       2.440479561007e-14       2.531285104968e-14                     -nan       1.185156954700e-14       1.231293983548e-13 
 2899       1.989321024590e-15       3.032958901015e-15       2.438833152360e-14       2.533271073666e-14                     -nan       1.185202629207e-14       1.231367463929e-13 
 2900       1.988677387441e-15       3.031399529664e-15       2.437177788061e-14       2.535260547053e-14                     -nan       1.185249050215e-14       1.231441439274e-13 
 2901       1.988033891996e-15       3.029842249112e-15       2.435513697880e-14       2.537253330422e-14                     -nan       1.185296218600e-14       1.231515902581e-13 
 2902       1.987390567877e-15       3.028287122817e-15       2.433841112244e-14       2.539249228518e-14                     -nan       1.185344135237e-14       1.231590846829e-13 
 2903       1.986747444782e-15       3.026734214393e-15       2.432160262245e-14       2.541248045539e-14                     -nan       1.185392800997e-14       1.231666264972e-13 
 2904       1.986104552483e-15       3.025183587606e-15       2.430471379636e-14       2.543249585132e-14                     -nan       1.185442216751e-14       1.231742149941e-13 
 2905       1.985461920828e-15       3.023635306380e-15       2.428774696833e-14       2.545253650393e-14                     -nan       1.185492383365e-14       1.231818494642e-13 
 2906       1.984819579740e-15       3.022089434791e-15       2.427070446917e-14       2.547260043870e-14                     -nan       1.185543301702e-14       1.231895291961e-13 
 2907       1.984177559217e-15       3.020546037073e-15       2.425358863632e-14       2.549268567559e-14                     -nan       1.185594972624e-14       1.231972534757e-13 
 2908       1.983535889332e-15       3.019005177613e-15       2.423640181386e-14       2.551279022905e-14                     -nan       1.185647396990e-14       1.232050215870e-13 
 2909       1.982894600236e-15       3.017466920956e-15       2.421914635255e-14       2.553291210801e-14                     -nan       1.185700575655e-14       1.232128328112e-13 
 2910       1.982253722153e-15       3.015931331801e-15       2.420182460978e-14       2.555304931588e-14                     -nan       1.185754509474e-14       1.232206864274e-13 
 2911       1.981613285384e-15       3.014398475002e-15       2.418443894962e-14       2.557319985054e-14                     -nan       1.185809199297e-14       1.232285817124e-13 
 2912       1.980973320305e-15       3.012868415570e-15       2.416699174282e-14       2.559336170435e-14                     -nan       1.185864645972e-14       1.232365179406e-13 
 2913       1.980333857369e-15       3.011341218673e-15       2.414948536678e-14       2.561353286412e-14                     -nan       1.185920850344e-14       1.232444943840e-13 
 2914       1.979694927102e-15       3.009816949633e-15       2.413192220561e-14       2.563371131112e-14                     -nan       1.185977813257e-14       1.232525103123e-13 
 2915       1.979056560109e-15       3.008295673928e-15       2.411430465008e-14       2.565389502109e-14                     -nan       1.186035535551e-14       1.232605649928e-13 
 2916       1.978418787070e-15       3.006777457196e-15       2.409663509769e-14       2.567408196419e-14                     -nan       1.186094018063e-14       1.232686576906e-13 
 2917       1.977781638740e-15       3.005262365227e-15       2.407891595261e-14       2.569427010505e-14                     -nan       1.186153261628e-14       1.232767876683e-13 
 2918       1.977145145951e-15       3.003750463970e-15       2.406114962571e-14       2.571445740273e-14                     -nan       1.186213267078e-14       1.232849541862e-13 
 2919       1.976509339611e-15       3.002241819530e-15       2.404333853461e-14       2.573464181073e-14                     -nan       1.186274035243e-14       1.232931565021e-13 
 2920       1.975874250705e-15       3.000736498170e-15       2.402548510361e-14       2.575482127698e-14                     -nan       1.186335566949e-14       1.233013938717e-13 
 2921       1.975239910292e-15       2.999234566308e-15       2.400759176375e-14       2.577499374381e-14                     -nan       1.186397863021e-14       1.233096655481e-13 
 2922       1.974606349509e-15       2.997736090521e-15       2.398966095279e-14       2.579515714802e-14                     -nan       1.186460924279e-14       1.233179707822e-13 
 2923       1.973973599613e-15       2.996241137066e-15       2.397169493584e-14       2.581530948535e-14                     -nan       1.186524751222e-14       1.233263089480e-13 
 2924       1.973341692106e-15       2.994749770455e-15       2.395369526622e-14       2.583544900462e-14                     -nan       1.186589343054e-14       1.233346799201e-13 
 2925       1.972710658612e-15       2.993262054873e-15       2.393566332193e-14       2.585557401457e-14                     -nan       1.186654698651e-14       1.233430836981e-13 
 2926       1.972080530829e-15       2.991778054655e-15       2.391760048474e-14       2.587568281942e-14                     -nan       1.186720816882e-14       1.233515202814e-13 
 2927       1.971451340537e-15       2.990297834286e-15       2.389950814024e-14       2.589577371885e-14                     -nan       1.186787696606e-14       1.233599896690e-13 
 2928       1.970823119589e-15       2.988821458402e-15       2.388138767784e-14       2.591584500800e-14                     -nan       1.186855336675e-14       1.233684918597e-13 
 2929       1.970195899919e-15       2.987348991788e-15       2.386324049074e-14       2.593589497744e-14                     -nan       1.186923735934e-14       1.233770268518e-13 
 2930       1.969569713536e-15       2.985880499380e-15       2.384506797597e-14       2.595592191321e-14                     -nan       1.186992893218e-14       1.233855946435e-13 
 2931       1.968944592527e-15       2.984416046263e-15       2.382687153437e-14       2.597592409678e-14                     -nan       1.187062807356e-14       1.233941952325e-13 
 2932       1.968320569058e-15       2.982955697675e-15       2.380865257062e-14       2.599589980508e-14                     -nan       1.187133477167e-14       1.234028286163e-13 
 2933       1.967697675371e-15       2.981499519002e-15       2.379041249319e-14       2.601584731044e-14                     -nan       1.187204901462e-14       1.234114947922e-13 
 2934       1.967075943788e-15       2.980047575782e-15       2.377215271441e-14       2.603576488067e-14                     -nan       1.187277079047e-14       1.234201937569e-13 
 2935       1.966455406706e-15       2.978599933704e-15       2.375387465043e-14       2.605565077897e-14                     -nan       1.187350008716e-14       1.234289255070e-13 
 2936       1.965836096602e-15       2.977156658608e-15       2.373557972122e-14       2.607550326398e-14                     -nan       1.187423689257e-14       1.234376900387e-13 
 2937       1.965218046030e-15       2.975717816484e-15       2.371726935062e-14       2.609532058976e-14                     -nan       1.187498119450e-14       1.234464873480e-13 
 2938       1.964601287623e-15       2.974283473475e-15       2.369894496629e-14       2.611510100579e-14                     -nan       1.187573298065e-14       1.234553174304e-13 
 2939       1.963985854090e-15       2.972853695873e-15       2.368060799973e-14       2.613484275696e-14                     -nan       1.187649223867e-14       1.234641802812e-13 
 2940       1.963371778221e-15       2.971428550125e-15       2.366225988629e-14       2.615454408356e-14                     -nan       1.187725895610e-14       1.234730758954e-13 
 2941       1.962759092882e-15       2.970008102825e-15       2.364390206519e-14       2.617420322131e-14                     -nan       1.187803312041e-14       1.234820042677e-13 
 2942       1.962147831017e-15       2.968592420722e-15       2.362553597948e-14       2.619381840131e-14                     -nan       1.187881471900e-14       1.234909653923e-13 
 2943       1.961538025652e-15       2.967181570716e-15       2.360716307607e-14       2.621338785007e-14                     -nan       1.187960373917e-14       1.234999592634e-13 
 2944       1.960929709886e-15       2.965775619859e-15       2.358878480575e-14       2.623290978948e-14                     -nan       1.188040016814e-14       1.235089858745e-13 
 2945       1.960322916900e-15       2.964374635354e-15       2.357040262315e-14       2.625238243683e-14                     -nan       1.188120399307e-14       1.235180452192e-13 
 2946       1.959717679954e-15       2.962978684557e-15       2.355201798678e-14       2.627180400481e-14                     -nan       1.188201520101e-14       1.235271372904e-13 
 2947       1.959114032383e-15       2.961587834978e-15       2.353363235902e-14       2.629117270146e-14                     -nan       1.188283377895e-14       1.235362620810e-13 
 2948       1.958512007605e-15       2.960202154275e-15       2.351524720612e-14       2.631048673022e-14                     -nan       1.188365971378e-14       1.235454195833e-13 
 2949       1.957911639113e-15       2.958821710263e-15       2.349686399820e-14       2.632974428991e-14                     -nan       1.188449299232e-14       1.235546097895e-13 
 2950       1.957312960482e-15       2.957446570908e-15       2.347848420927e-14       2.634894357471e-14                     -nan       1.188533360131e-14       1.235638326913e-13 
 2951       1.956716005363e-15       2.956076804327e-15       2.346010931722e-14       2.636808277416e-14                     -nan       1.188618152740e-14       1.235730882803e-13 
 2952       1.956120807487e-15       2.954712478793e-15       2.344174080384e-14       2.638716007318e-14                     -nan       1.188703675715e-14       1.235823765476e-13 
 2953       1.955527400664e-15       2.953353662730e-15       2.342338015477e-14       2.640617365205e-14                     -nan       1.188789927707e-14       1.235916974841e-13 
 2954       1.954935818784e-15       2.952000424715e-15       2.340502885959e-14       2.642512168638e-14                     -nan       1.188876907355e-14       1.236010510802e-13 
 2955       1.954346095815e-15       2.950652833479e-15       2.338668841175e-14       2.644400234717e-14                     -nan       1.188964613292e-14       1.236104373262e-13 
 2956       1.953758265804e-15       2.949310957906e-15       2.336836030860e-14       2.646281380073e-14                     -nan       1.189053044141e-14       1.236198562119e-13 
 2957       1.953172362877e-15       2.947974867034e-15       2.335004605139e-14       2.648155420874e-14                     -nan       1.189142198520e-14       1.236293077269e-13 
 2958       1.952588421240e-15       2.946644630054e-15       2.333174714529e-14       2.650022172820e-14                     -nan       1.189232075034e-14       1.236387918604e-13 
 2959       1.952006475178e-15       2.945320316311e-15       2.331346509938e-14       2.651881451148e-14                     -nan       1.189322672285e-14       1.236483086013e-13 
 2960       1.951426559056e-15       2.944001995303e-15       2.329520142663e-14       2.653733070624e-14                     -nan       1.189413988861e-14       1.236578579382e-13 
 2961       1.950848707318e-15       2.942689736684e-15       2.327695764394e-14       2.655576845549e-14                     -nan       1.189506023347e-14       1.236674398594e-13 
 2962       1.950272950339e-15       2.941383603796e-15       2.325873486299e-14       2.657412617254e-14                     -nan       1.189598774168e-14       1.236770543438e-13 
 2963       1.949699301959e-15       2.940083634252e-15       2.324053256055e-14       2.659240336730e-14                     -nan       1.189692239141e-14       1.236867013341e-13 
