# dimensionless DLM: total delensed [l(l+1)/2pi] C_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  109       4.195644853124e-10       1.264913725286e-13      -4.082507987904e-12       1.375979348294e-16       8.484639455082e-12       1.218592042955e-12       1.714288653445e+05 
  110       4.241857426847e-10       1.282969533894e-13      -4.173393451436e-12       1.401180981947e-16       8.280521507372e-12       1.195769162082e-12       2.106990164241e+05 
  111       4.288294892204e-10       1.300631260451e-13      -4.263651293946e-12       1.426609488629e-16       8.083048627730e-12       1.173639640658e-12       2.511386255631e+05 
  112       4.334947538220e-10       1.317880327028e-13      -4.353203761651e-12       1.452264785971e-16       7.891929261077e-12       1.152163393703e-12       2.919095432793e+05 
  113       4.381804175483e-10       1.334698219069e-13      -4.441972457919e-12       1.478146790181e-16       7.706810624876e-12       1.131292882037e-12       3.321129845682e+05 
  114       4.428852089684e-10       1.351066495712e-13      -4.529878369398e-12       1.504255416033e-16       7.527276963450e-12       1.110972901810e-12       3.707881910981e+05 
  115       4.476076995156e-10       1.366966800113e-13      -4.616841892146e-12       1.530590576856e-16       7.352847802309e-12       1.091140374034e-12       4.069110934056e+05 
  116       4.523465067812e-10       1.382381364337e-13      -4.702783667895e-12       1.557152178300e-16       7.183083349310e-12       1.071738561961e-12       4.395663129082e+05 
  117       4.571009423700e-10       1.397294571611e-13      -4.787627152323e-12       1.583940098773e-16       7.017918968339e-12       1.052762134201e-12       4.684897524904e+05 
  118       4.618704344536e-10       1.411691604280e-13      -4.871296409558e-12       1.610954206595e-16       6.857368282492e-12       1.034217210708e-12       4.935897695754e+05 
  119       4.666543241014e-10       1.425557980760e-13      -4.953715362915e-12       1.638194365946e-16       6.701418876282e-12       1.016107343159e-12       5.147799317313e+05 
  120       4.714518624727e-10       1.438879570241e-13      -5.034807828188e-12       1.665660436799e-16       6.550031497333e-12       9.984334320567e-13       5.319792114916e+05 
  121       4.762622080093e-10       1.451642607374e-13      -5.114497546943e-12       1.693352274857e-16       6.403139258063e-12       9.811936438291e-13       5.451121811743e+05 
  122       4.810844236277e-10       1.463833706968e-13      -5.192708219811e-12       1.721269731488e-16       6.260646837377e-12       9.643833279262e-13       5.541092077026e+05 
  123       4.859174739116e-10       1.475439878687e-13      -5.269363539784e-12       1.749412653657e-16       6.122429682357e-12       9.479949339197e-13       5.589066474239e+05 
  124       4.907602223043e-10       1.486448541740e-13      -5.344387225503e-12       1.777780883861e-16       5.988333209947e-12       9.320179286025e-13       5.594470409304e+05 
  125       4.956114283011e-10       1.496847539576e-13      -5.417703054557e-12       1.806374260067e-16       5.858172008646e-12       9.164387130866e-13       5.556793078786e+05 
  126       5.004697446417e-10       1.506625154583e-13      -5.489234896768e-12       1.835192615641e-16       5.731729040196e-12       9.012405399030e-13       5.475589418089e+05 
  127       5.053337145024e-10       1.515770122776e-13      -5.558906747494e-12       1.864235779286e-16       5.608754841271e-12       8.864034300998e-13       5.350482049662e+05 
  128       5.102017686888e-10       1.524271648498e-13      -5.626642760914e-12       1.893503574977e-16       5.488966725166e-12       8.719040903415e-13       5.181163231188e+05 
  129       5.150723842153e-10       1.532119844439e-13      -5.692368093320e-12       1.922995813131e-16       5.372109574808e-12       8.577210256555e-13       4.968033242481e+05 
  130       5.199445856769e-10       1.539307075089e-13      -5.756011466856e-12       1.952712263173e-16       5.258147457654e-12       8.438506878945e-13       4.714190587887e+05 
  131       5.248174938284e-10       1.545826789123e-13      -5.817502951251e-12       1.982652677823e-16       5.147091620389e-12       8.302929503610e-13       4.423664819494e+05 
  132       5.296901674915e-10       1.551673124840e-13      -5.876773217739e-12       2.012816801463e-16       5.038940427794e-12       8.170460256829e-13       4.100806107593e+05 
  133       5.345616019016e-10       1.556840927904e-13      -5.933753578144e-12       2.043204370007e-16       4.933679005159e-12       8.041064200909e-13       3.750291742997e+05 
  134       5.394307270551e-10       1.561325769081e-13      -5.988376023974e-12       2.073815110773e-16       4.831278880695e-12       7.914688876951e-13       3.377132639367e+05 
  135       5.442964060568e-10       1.565123961978e-13      -6.040573265510e-12       2.104648742356e-16       4.731697627953e-12       7.791263847625e-13       2.986679835528e+05 
  136       5.491574334668e-10       1.568232580778e-13      -6.090278770889e-12       2.135704974500e-16       4.634878508234e-12       7.670700239939e-13       2.584630997793e+05 
