# Intensity and polariztion noise spectra, DLM: Noise spectra for temperature and polarization
# for l=2 to 4500,
#    1:l                      2:Nl (temp)              3:Nl (pol)           
       3.672000000000e+03       7.174720904601e-06       7.068189466304e-07 
       3.673000000000e+03       7.172910794451e-06       7.070092001334e-07 
       3.674000000000e+03       7.171159460710e-06       7.071995771594e-07 
       3.675000000000e+03       7.169408082938e-06       7.073900777460e-07 
       3.676000000000e+03       7.167599569350e-06       7.075807019308e-07 
       3.677000000000e+03       7.165849254293e-06       7.077714497515e-07 
       3.678000000000e+03       7.164041243321e-06       7.079623212459e-07 
       3.679000000000e+03       7.162291807081e-06       7.081533164517e-07 
       3.680000000000e+03       7.160542905844e-06       7.083444354067e-07 
       3.681000000000e+03       7.158736325021e-06       7.085356781487e-07 
       3.682000000000e+03       7.156988312268e-06       7.087270447157e-07 
       3.683000000000e+03       7.155182820928e-06       7.089185351454e-07 
       3.684000000000e+03       7.153435322715e-06       7.091101494759e-07 
       3.685000000000e+03       7.151688557866e-06       7.093018877452e-07 
       3.686000000000e+03       7.149884710994e-06       7.094937499913e-07 
       3.687000000000e+03       7.148138470570e-06       7.096857362522e-07 
       3.688000000000e+03       7.146335348949e-06       7.098778465660e-07 
       3.689000000000e+03       7.144590210109e-06       7.100700809710e-07 
       3.690000000000e+03       7.142845432502e-06       7.102624395053e-07 
       3.691000000000e+03       7.141043599493e-06       7.104549222070e-07 
       3.692000000000e+03       7.139299933347e-06       7.106475291145e-07 
       3.693000000000e+03       7.137499032199e-06       7.108402602661e-07 
       3.694000000000e+03       7.135755723733e-06       7.110331157001e-07 
       3.695000000000e+03       7.133955951170e-06       7.112260954548e-07 
       3.696000000000e+03       7.132213957563e-06       7.114191995687e-07 
       3.697000000000e+03       7.130472146891e-06       7.116124280803e-07 
       3.698000000000e+03       7.128673697746e-06       7.118057810279e-07 
       3.699000000000e+03       7.126932831861e-06       7.119992584502e-07 
       3.700000000000e+03       7.125135337860e-06       7.121928603858e-07 
       3.701000000000e+03       7.123395233497e-06       7.123865868731e-07 
       3.702000000000e+03       7.121655700677e-06       7.125804379509e-07 
       3.703000000000e+03       7.119859745320e-06       7.127744136579e-07 
       3.704000000000e+03       7.118120794272e-06       7.129685140327e-07 
       3.705000000000e+03       7.116325620941e-06       7.131627391141e-07 
       3.706000000000e+03       7.114587828456e-06       7.133570889409e-07 
       3.707000000000e+03       7.112850426105e-06       7.135515635520e-07 
       3.708000000000e+03       7.111056626911e-06       7.137461629862e-07 
       3.709000000000e+03       7.109320203435e-06       7.139408872825e-07 
       3.710000000000e+03       7.107527013459e-06       7.141357364797e-07 
       3.711000000000e+03       7.105791575754e-06       7.143307106169e-07 
       3.712000000000e+03       7.104056346967e-06       7.145258097330e-07 
       3.713000000000e+03       7.102264936679e-06       7.147210338673e-07 
       3.714000000000e+03       7.100530704065e-06       7.149163830587e-07 
       3.715000000000e+03       7.098740110142e-06       7.151118573463e-07 
       3.716000000000e+03       7.097006690806e-06       7.153074567695e-07 
       3.717000000000e+03       7.095217110041e-06       7.155031813674e-07 
       3.718000000000e+03       7.093484700813e-06       7.156990311791e-07 
       3.719000000000e+03       7.091696140127e-06       7.158950062442e-07 
       3.720000000000e+03       7.089964178597e-06       7.160911066018e-07 
       3.721000000000e+03       7.088176644966e-06       7.162873322913e-07 
       3.722000000000e+03       7.086445897398e-06       7.164836833522e-07 
       3.723000000000e+03       7.084659208012e-06       7.166801598238e-07 
       3.724000000000e+03       7.082929301880e-06       7.168767617458e-07 
       3.725000000000e+03       7.081200007248e-06       7.170734891575e-07 
       3.726000000000e+03       7.079414595936e-06       7.172703420985e-07 
       3.727000000000e+03       7.077686153391e-06       7.174673206086e-07 
       3.728000000000e+03       7.075901983416e-06       7.176644247271e-07 
       3.729000000000e+03       7.074174020675e-06       7.178616544940e-07 
       3.730000000000e+03       7.072390719673e-06       7.180590099488e-07 
       3.731000000000e+03       7.070664192399e-06       7.182564911313e-07 
       3.732000000000e+03       7.068881767463e-06       7.184540980813e-07 
       3.733000000000e+03       7.067155924041e-06       7.186518308387e-07 
       3.734000000000e+03       7.065374571970e-06       7.188496894432e-07 
       3.735000000000e+03       7.063649609277e-06       7.190476739348e-07 
       3.736000000000e+03       7.061869337181e-06       7.192457843535e-07 
       3.737000000000e+03       7.060145262421e-06       7.194440207391e-07 
       3.738000000000e+03       7.058421632807e-06       7.196423831318e-07 
       3.739000000000e+03       7.056642708224e-06       7.198408715715e-07 
       3.740000000000e+03       7.054919787823e-06       7.200394860984e-07 
       3.741000000000e+03       7.053141961132e-06       7.202382267525e-07 
       3.742000000000e+03       7.051420136379e-06       7.204370935742e-07 
       3.743000000000e+03       7.049643035625e-06       7.206360866034e-07 
       3.744000000000e+03       7.047922313755e-06       7.208352058806e-07 
       3.745000000000e+03       7.046146325293e-06       7.210344514459e-07 
       3.746000000000e+03       7.044426144951e-06       7.212338233398e-07 
       3.747000000000e+03       7.042651276004e-06       7.214333216025e-07 
       3.748000000000e+03       7.040932402625e-06       7.216329462744e-07 
       3.749000000000e+03       7.039158281396e-06       7.218326973960e-07 
       3.750000000000e+03       7.037439964251e-06       7.220325750077e-07 
       3.751000000000e+03       7.035666977053e-06       7.222325791501e-07 
       3.752000000000e+03       7.033949981453e-06       7.224327098636e-07 
       3.753000000000e+03       7.032177946058e-06       7.226329671890e-07 
       3.754000000000e+03       7.030461521448e-06       7.228333511667e-07 
       3.755000000000e+03       7.028690445187e-06       7.230338618374e-07 
       3.756000000000e+03       7.026975356763e-06       7.232344992419e-07 
       3.757000000000e+03       7.025205057521e-06       7.234352634209e-07 
       3.758000000000e+03       7.023490744333e-06       7.236361544151e-07 
       3.759000000000e+03       7.021721608319e-06       7.238371722654e-07 
       3.760000000000e+03       7.020008077795e-06       7.240383170125e-07 
       3.761000000000e+03       7.018239922938e-06       7.242395886975e-07 
       3.762000000000e+03       7.016527561286e-06       7.244409873611e-07 
       3.763000000000e+03       7.014760584314e-06       7.246425130444e-07 
       3.764000000000e+03       7.013048830816e-06       7.248441657883e-07 
       3.765000000000e+03       7.011282849728e-06       7.250459456339e-07 
       3.766000000000e+03       7.009572279930e-06       7.252478526223e-07 
       3.767000000000e+03       7.007807112776e-06       7.254498867945e-07 
       3.768000000000e+03       7.006097355432e-06       7.256520481917e-07 
       3.769000000000e+03       7.004333388298e-06       7.258543368552e-07 
       3.770000000000e+03       7.002624829510e-06       7.260567528260e-07 
       3.771000000000e+03       7.000861312565e-06       7.262592961455e-07 
       3.772000000000e+03       6.999153770487e-06       7.264619668550e-07 
       3.773000000000e+03       6.997391846967e-06       7.266647649958e-07 
       3.774000000000e+03       6.995684761231e-06       7.268676906092e-07 
       3.775000000000e+03       6.993923870677e-06       7.270707437368e-07 
       3.776000000000e+03       6.992218005911e-06       7.272739244198e-07 
       3.777000000000e+03       6.990457966511e-06       7.274772326999e-07 
       3.778000000000e+03       6.988752951698e-06       7.276806686185e-07 
       3.779000000000e+03       6.986994149414e-06       7.278842322172e-07 
       3.780000000000e+03       6.985290181308e-06       7.280879235376e-07 
       3.781000000000e+03       6.983532245135e-06       7.282917426213e-07 
       3.782000000000e+03       6.981828952846e-06       7.284956895100e-07 
       3.783000000000e+03       6.980072268703e-06       7.286997642454e-07 
       3.784000000000e+03       6.978370038196e-06       7.289039668693e-07 
       3.785000000000e+03       6.976614235163e-06       7.291082974233e-07 
       3.786000000000e+03       6.974913263141e-06       7.293127559495e-07 
       3.787000000000e+03       6.973158348737e-06       7.295173424895e-07 
       3.788000000000e+03       6.971458264391e-06       7.297220570853e-07 
       3.789000000000e+03       6.969704435303e-06       7.299268997789e-07 
       3.790000000000e+03       6.967951152800e-06       7.301318706122e-07 
       3.791000000000e+03       6.966252699079e-06       7.303369696272e-07 
       3.792000000000e+03       6.964500324013e-06       7.305421968659e-07 
       3.793000000000e+03       6.962802776890e-06       7.307475523705e-07 
       3.794000000000e+03       6.961051505925e-06       7.309530361831e-07 
       3.795000000000e+03       6.959354683895e-06       7.311586483457e-07 
       3.796000000000e+03       6.957604524561e-06       7.313643889007e-07 
       3.797000000000e+03       6.955909002511e-06       7.315702578902e-07 
       3.798000000000e+03       6.954160151397e-06       7.317762553566e-07 
       3.799000000000e+03       6.952411485594e-06       7.319823813420e-07 
       3.800000000000e+03       6.950717078018e-06       7.321886358889e-07 
       3.801000000000e+03       6.948969731740e-06       7.323950190397e-07 
       3.802000000000e+03       6.947276643064e-06       7.326015308367e-07 
       3.803000000000e+03       6.945530056690e-06       7.328081713224e-07 
       3.804000000000e+03       6.943837916409e-06       7.330149405393e-07 
       3.805000000000e+03       6.942092475604e-06       7.332218385300e-07 
       3.806000000000e+03       6.940401102325e-06       7.334288653370e-07 
       3.807000000000e+03       6.938657003650e-06       7.336360210028e-07 
       3.808000000000e+03       6.936966972020e-06       7.338433055702e-07 
       3.809000000000e+03       6.935223656004e-06       7.340507190819e-07 
       3.810000000000e+03       6.933480924167e-06       7.342582615805e-07 
       3.811000000000e+03       6.931792069894e-06       7.344659331088e-07 
       3.812000000000e+03       6.930050699048e-06       7.346737337095e-07 
       3.813000000000e+03       6.928362827480e-06       7.348816634256e-07 
       3.814000000000e+03       6.926622258285e-06       7.350897222998e-07 
       3.815000000000e+03       6.924935754962e-06       7.352979103752e-07 
       3.816000000000e+03       6.923196183979e-06       7.355062276945e-07 
       3.817000000000e+03       6.921510489668e-06       7.357146743008e-07 
       3.818000000000e+03       6.919772113431e-06       7.359232502371e-07 
       3.819000000000e+03       6.918034338351e-06       7.361319555465e-07 
       3.820000000000e+03       6.916350250797e-06       7.363407902720e-07 
       3.821000000000e+03       6.914613492894e-06       7.365497544568e-07 
       3.822000000000e+03       6.912930422379e-06       7.367588481440e-07 
       3.823000000000e+03       6.911194689256e-06       7.369680713768e-07 
       3.824000000000e+03       6.909512832308e-06       7.371774241985e-07 
       3.825000000000e+03       6.907777942684e-06       7.373869066523e-07 
       3.826000000000e+03       6.906097118047e-06       7.375965187816e-07 
       3.827000000000e+03       6.904363457288e-06       7.378062606296e-07 
       3.828000000000e+03       6.902630792422e-06       7.380161322398e-07 
       3.829000000000e+03       6.900951059422e-06       7.382261336556e-07 
       3.830000000000e+03       6.899219257052e-06       7.384362649205e-07 
       3.831000000000e+03       6.897540953167e-06       7.386465260778e-07 
       3.832000000000e+03       6.895810209748e-06       7.388569171713e-07 
       3.833000000000e+03       6.894079905119e-06       7.390674382444e-07 
       3.834000000000e+03       6.892403288036e-06       7.392780893407e-07 
       3.835000000000e+03       6.890674242568e-06       7.394888705040e-07 
       3.836000000000e+03       6.888998318350e-06       7.396997817778e-07 
       3.837000000000e+03       6.887270350823e-06       7.399108232058e-07 
       3.838000000000e+03       6.885543020359e-06       7.401219948319e-07 
       3.839000000000e+03       6.883869000340e-06       7.403332966999e-07 
       3.840000000000e+03       6.882142570404e-06       7.405447288535e-07 
       3.841000000000e+03       6.880469262404e-06       7.407562913366e-07 
       3.842000000000e+03       6.878744306937e-06       7.409679841932e-07 
       3.843000000000e+03       6.877019809201e-06       7.411798074670e-07 
       3.844000000000e+03       6.875348056424e-06       7.413917612023e-07 
       3.845000000000e+03       6.873624478224e-06       7.416038454429e-07 
       3.846000000000e+03       6.871954211605e-06       7.418160602328e-07 
       3.847000000000e+03       6.870231938021e-06       7.420284056163e-07 
       3.848000000000e+03       6.868509942914e-06       7.422408816373e-07 
       3.849000000000e+03       6.866841260064e-06       7.424534883401e-07 
       3.850000000000e+03       6.865120580932e-06       7.426662257689e-07 
       3.851000000000e+03       6.863452648336e-06       7.428790939679e-07 
       3.852000000000e+03       6.861733292739e-06       7.430920929813e-07 
       3.853000000000e+03       6.860066684170e-06       7.433052228535e-07 
       3.854000000000e+03       6.858348282256e-06       7.435184836288e-07 
       3.855000000000e+03       6.856630360798e-06       7.437318753516e-07 
       3.856000000000e+03       6.854965375976e-06       7.439453980663e-07 
       3.857000000000e+03       6.853248608269e-06       7.441590518174e-07 
       3.858000000000e+03       6.851584777776e-06       7.443728366493e-07 
       3.859000000000e+03       6.849868982716e-06       7.445867526066e-07 
       3.860000000000e+03       6.848154243555e-06       7.448007997339e-07 
       3.861000000000e+03       6.846492065295e-06       7.450149780757e-07 
       3.862000000000e+03       6.844778310101e-06       7.452292876767e-07 
       3.863000000000e+03       6.843116739213e-06       7.454437285815e-07 
       3.864000000000e+03       6.841404164219e-06       7.456583008349e-07 
       3.865000000000e+03       6.839692088546e-06       7.458730044817e-07 
       3.866000000000e+03       6.838032575650e-06       7.460878395666e-07 
       3.867000000000e+03       6.836321691482e-06       7.463028061343e-07 
       3.868000000000e+03       6.834611312284e-06       7.465179042299e-07 
       3.869000000000e+03       6.832953497117e-06       7.467331338982e-07 
       3.870000000000e+03       6.831244320726e-06       7.469484951841e-07 
       3.871000000000e+03       6.829587520579e-06       7.471639881325e-07 
       3.872000000000e+03       6.827879554525e-06       7.473796127886e-07 
       3.873000000000e+03       6.826172291431e-06       7.475953691973e-07 
       3.874000000000e+03       6.824517217375e-06       7.478112574037e-07 
       3.875000000000e+03       6.822810798716e-06       7.480272774529e-07 
       3.876000000000e+03       6.821105277219e-06       7.482434293902e-07 
       3.877000000000e+03       6.819451946235e-06       7.484597132606e-07 
       3.878000000000e+03       6.817747469029e-06       7.486761291094e-07 
       3.879000000000e+03       6.816043706004e-06       7.488926769818e-07 
       3.880000000000e+03       6.814391757925e-06       7.491093569232e-07 
       3.881000000000e+03       6.812689239011e-06       7.493261689789e-07 
       3.882000000000e+03       6.811038724620e-06       7.495431131943e-07 
       3.883000000000e+03       6.809336891673e-06       7.497601896148e-07 
       3.884000000000e+03       6.807636159321e-06       7.499773982858e-07 
       3.885000000000e+03       6.805987433169e-06       7.501947392527e-07 
       3.886000000000e+03       6.804287775095e-06       7.504122125613e-07 
       3.887000000000e+03       6.802588657583e-06       7.506298182569e-07 
       3.888000000000e+03       6.800941170986e-06       7.508475563851e-07 
       3.889000000000e+03       6.799243327501e-06       7.510654269917e-07 
       3.890000000000e+03       6.797597493108e-06       7.512834301223e-07 
       3.891000000000e+03       6.795900554083e-06       7.515015658225e-07 
       3.892000000000e+03       6.794204541942e-06       7.517198341381e-07 
       3.893000000000e+03       6.792560352251e-06       7.519382351150e-07 
       3.894000000000e+03       6.790865444252e-06       7.521567687988e-07 
       3.895000000000e+03       6.789171280184e-06       7.523754352355e-07 
       3.896000000000e+03       6.787528563534e-06       7.525942344709e-07 
       3.897000000000e+03       6.785835514768e-06       7.528131665510e-07 
       3.898000000000e+03       6.784143027004e-06       7.530322315217e-07 
       3.899000000000e+03       6.782502177159e-06       7.532514294290e-07 
       3.900000000000e+03       6.780810815840e-06       7.534707603189e-07 
       3.901000000000e+03       6.779171282227e-06       7.536902242375e-07 
       3.902000000000e+03       6.777481243229e-06       7.539098212310e-07 
       3.903000000000e+03       6.775791774478e-06       7.541295513454e-07 
       3.904000000000e+03       6.774153947087e-06       7.543494146270e-07 
       3.905000000000e+03       6.772465811738e-06       7.545694111219e-07 
       3.906000000000e+03       6.770778252164e-06       7.547895408764e-07 
       3.907000000000e+03       6.769141770822e-06       7.550098039368e-07 
       3.908000000000e+03       6.767455744146e-06       7.552302003495e-07 
       3.909000000000e+03       6.765769921897e-06       7.554507301607e-07 
       3.910000000000e+03       6.764135745431e-06       7.556713934168e-07 
       3.911000000000e+03       6.762450901845e-06       7.558921901644e-07 
       3.912000000000e+03       6.760767210318e-06       7.561131204498e-07 
       3.913000000000e+03       6.759134413220e-06       7.563341843197e-07 
       3.914000000000e+03       6.757452088196e-06       7.565553818204e-07 
       3.915000000000e+03       6.755770167049e-06       7.567767129987e-07 
       3.916000000000e+03       6.754138954345e-06       7.569981779011e-07 
       3.917000000000e+03       6.752458222301e-06       7.572197765742e-07 
       3.918000000000e+03       6.750778276420e-06       7.574415090648e-07 
       3.919000000000e+03       6.749149041456e-06       7.576633754196e-07 
       3.920000000000e+03       6.747470295639e-06       7.578853756854e-07 
       3.921000000000e+03       6.745791964674e-06       7.581075099089e-07 
       3.922000000000e+03       6.744114427145e-06       7.583297781370e-07 
       3.923000000000e+03       6.742487792356e-06       7.585521804165e-07 
       3.924000000000e+03       6.740811281102e-06       7.587747167944e-07 
       3.925000000000e+03       6.739135757090e-06       7.589973873176e-07 
       3.926000000000e+03       6.737510950050e-06       7.592201920331e-07 
       3.927000000000e+03       6.735836463224e-06       7.594431309879e-07 
       3.928000000000e+03       6.734162780691e-06       7.596662042291e-07 
       3.929000000000e+03       6.732539629444e-06       7.598894118037e-07 
       3.930000000000e+03       6.730867183340e-06       7.601127537589e-07 
       3.931000000000e+03       6.729195170240e-06       7.603362301419e-07 
       3.932000000000e+03       6.727573879509e-06       7.605598409997e-07 
       3.933000000000e+03       6.725903302037e-06       7.607835863798e-07 
       3.934000000000e+03       6.724233351320e-06       7.610074663293e-07 
       3.935000000000e+03       6.722614125743e-06       7.612314808955e-07 
       3.936000000000e+03       6.720945433121e-06       7.614556301259e-07 
       3.937000000000e+03       6.719277184319e-06       7.616799140677e-07 
       3.938000000000e+03       6.717659663490e-06       7.619043327684e-07 
       3.939000000000e+03       6.715992871902e-06       7.621288862755e-07 
       3.940000000000e+03       6.714326717835e-06       7.623535746364e-07 
       3.941000000000e+03       6.712711106302e-06       7.625783978987e-07 
       3.942000000000e+03       6.711046231874e-06       7.628033561100e-07 
       3.943000000000e+03       6.709382000325e-06       7.630284493177e-07 
       3.944000000000e+03       6.707768314253e-06       7.632536775696e-07 
       3.945000000000e+03       6.706105184764e-06       7.634790409134e-07 
       3.946000000000e+03       6.704442891801e-06       7.637045393967e-07 
       3.947000000000e+03       6.702781248833e-06       7.639301730673e-07 
       3.948000000000e+03       6.701170155396e-06       7.641559419730e-07 
       3.949000000000e+03       6.699509817030e-06       7.643818461616e-07 
       3.950000000000e+03       6.697849945692e-06       7.646078856810e-07 
       3.951000000000e+03       6.696240626950e-06       7.648340605789e-07 
       3.952000000000e+03       6.694582259151e-06       7.650603709035e-07 
       3.953000000000e+03       6.692924551970e-06       7.652868167025e-07 
       3.954000000000e+03       6.691267507168e-06       7.655133980241e-07 
       3.955000000000e+03       6.689660642617e-06       7.657401149163e-07 
       3.956000000000e+03       6.688004738930e-06       7.659669674271e-07 
       3.957000000000e+03       6.686349691175e-06       7.661939556046e-07 
       3.958000000000e+03       6.684744450329e-06       7.664210794970e-07 
       3.959000000000e+03       6.683090742529e-06       7.666483391525e-07 
       3.960000000000e+03       6.681437707650e-06       7.668757346193e-07 
       3.961000000000e+03       6.679785347439e-06       7.671032659456e-07 
       3.962000000000e+03       6.678182610279e-06       7.673309331798e-07 
       3.963000000000e+03       6.676531604050e-06       7.675587363701e-07 
       3.964000000000e+03       6.674881277728e-06       7.677866755649e-07 
       3.965000000000e+03       6.673280766025e-06       7.680147508126e-07 
       3.966000000000e+03       6.671631615916e-06       7.682429621617e-07 
       3.967000000000e+03       6.669982962693e-06       7.684713096607e-07 
       3.968000000000e+03       6.668335184583e-06       7.686997933579e-07 
       3.969000000000e+03       6.666737225638e-06       7.689284133020e-07 
       3.970000000000e+03       6.665090825907e-06       7.691571695416e-07 
       3.971000000000e+03       6.663445118237e-06       7.693860621253e-07 
       3.972000000000e+03       6.661848856685e-06       7.696150911016e-07 
       3.973000000000e+03       6.660204349562e-06       7.698442565194e-07 
       3.974000000000e+03       6.658560727910e-06       7.700735584273e-07 
       3.975000000000e+03       6.656917616989e-06       7.703029968742e-07 
       3.976000000000e+03       6.655323956884e-06       7.705325719087e-07 
       3.977000000000e+03       6.653682248544e-06       7.707622835797e-07 
       3.978000000000e+03       6.652041244317e-06       7.709921319362e-07 
       3.979000000000e+03       6.650449694438e-06       7.712221170270e-07 
       3.980000000000e+03       6.648809726665e-06       7.714522389010e-07 
       3.981000000000e+03       6.647170656358e-06       7.716824976072e-07 
       3.982000000000e+03       6.645532297006e-06       7.719128931947e-07 
       3.983000000000e+03       6.643943396833e-06       7.721434257125e-07 
       3.984000000000e+03       6.642306652258e-06       7.723740952096e-07 
       3.985000000000e+03       6.640669870913e-06       7.726049017353e-07 
       3.986000000000e+03       6.639034371951e-06       7.728358453387e-07 
       3.987000000000e+03       6.637448148864e-06       7.730669260689e-07 
       3.988000000000e+03       6.635813901875e-06       7.732981439752e-07 
       3.989000000000e+03       6.634180377728e-06       7.735294991068e-07 
       3.990000000000e+03       6.632547013514e-06       7.737609915132e-07 
       3.991000000000e+03       6.630914940111e-06       7.739926212435e-07 
       3.992000000000e+03       6.629331960665e-06       7.742243883473e-07 
       3.993000000000e+03       6.627701156158e-06       7.744562928738e-07 
       3.994000000000e+03       6.626071082915e-06       7.746883348726e-07 
       3.995000000000e+03       6.624441178040e-06       7.749205143931e-07 
       3.996000000000e+03       6.622860936772e-06       7.751528314849e-07 
       3.997000000000e+03       6.621233067012e-06       7.753852861975e-07 
       3.998000000000e+03       6.619605558841e-06       7.756178785805e-07 
       3.999000000000e+03       6.617978978487e-06       7.758506086836e-07 
       4.000000000000e+03       6.616401125943e-06       7.760834765564e-07 
       4.001000000000e+03       6.614775841330e-06       7.763164822485e-07 
       4.002000000000e+03       6.613151113162e-06       7.765496258099e-07 
       4.003000000000e+03       6.611527319459e-06       7.767829072902e-07 
       4.004000000000e+03       6.609952070611e-06       7.770163267392e-07 
       4.005000000000e+03       6.608329397786e-06       7.772498842068e-07 
       4.006000000000e+03       6.606707664388e-06       7.774835797428e-07 
       4.007000000000e+03       6.605086683890e-06       7.777174133973e-07 
       4.008000000000e+03       6.603514065369e-06       7.779513852201e-07 
       4.009000000000e+03       6.601894218991e-06       7.781854952613e-07 
       4.010000000000e+03       6.600275318625e-06       7.784197435708e-07 
       4.011000000000e+03       6.598656989569e-06       7.786541301987e-07 
       4.012000000000e+03       6.597039421631e-06       7.788886551952e-07 
       4.013000000000e+03       6.595470222418e-06       7.791233186104e-07 
       4.014000000000e+03       6.593854181375e-06       7.793581204944e-07 
       4.015000000000e+03       6.592238530024e-06       7.795930608975e-07 
       4.016000000000e+03       6.590623646326e-06       7.798281398699e-07 
       4.017000000000e+03       6.589057701275e-06       7.800633574618e-07 
       4.018000000000e+03       6.587443793051e-06       7.802987137237e-07 
       4.019000000000e+03       6.585831221838e-06       7.805342087058e-07 
       4.020000000000e+03       6.584219236609e-06       7.807698424586e-07 
       4.021000000000e+03       6.582655819199e-06       7.810056150324e-07 
       4.022000000000e+03       6.581045010598e-06       7.812415264778e-07 
       4.023000000000e+03       6.579435169147e-06       7.814775768452e-07 
       4.024000000000e+03       6.577826108298e-06       7.817137661852e-07 
       4.025000000000e+03       6.576217641501e-06       7.819500945483e-07 
       4.026000000000e+03       6.574657561357e-06       7.821865619852e-07 
       4.027000000000e+03       6.573050475469e-06       7.824231685465e-07 
       4.028000000000e+03       6.571443988449e-06       7.826599142828e-07 
       4.029000000000e+03       6.569838478197e-06       7.828967992449e-07 
       4.030000000000e+03       6.568233570003e-06       7.831338234836e-07 
       4.031000000000e+03       6.566629453612e-06       7.833709870496e-07 
       4.032000000000e+03       6.565073356111e-06       7.836082899937e-07 
       4.033000000000e+03       6.563470639812e-06       7.838457323669e-07 
       4.034000000000e+03       6.561868720082e-06       7.840833142199e-07 
       4.035000000000e+03       6.560267410355e-06       7.843210356038e-07 
       4.036000000000e+03       6.558666712211e-06       7.845588965695e-07 
       4.037000000000e+03       6.557114228295e-06       7.847968971681e-07 
       4.038000000000e+03       6.555515134243e-06       7.850350374504e-07 
       4.039000000000e+03       6.553916656505e-06       7.852733174678e-07 
       4.040000000000e+03       6.552318984797e-06       7.855117372711e-07 
       4.041000000000e+03       6.550722120686e-06       7.857502969117e-07 
       4.042000000000e+03       6.549125877590e-06       7.859889964406e-07 
       4.043000000000e+03       6.547577481202e-06       7.862278359091e-07 
       4.044000000000e+03       6.545982672906e-06       7.864668153685e-07 
       4.045000000000e+03       6.544388678457e-06       7.867059348700e-07 
       4.046000000000e+03       6.542795311264e-06       7.869451944650e-07 
       4.047000000000e+03       6.541202761025e-06       7.871845942049e-07 
       4.048000000000e+03       6.539657876724e-06       7.874241341410e-07 
       4.049000000000e+03       6.538066776858e-06       7.876638143248e-07 
       4.050000000000e+03       6.536476310450e-06       7.879036348078e-07 
       4.051000000000e+03       6.534886855324e-06       7.881435956414e-07 
       4.052000000000e+03       6.533297848596e-06       7.883836968773e-07 
       4.053000000000e+03       6.531709668085e-06       7.886239385670e-07 
       4.054000000000e+03       6.530168974354e-06       7.888643207620e-07 
       4.055000000000e+03       6.528582262736e-06       7.891048435142e-07 
       4.056000000000e+03       6.526996193796e-06       7.893455068751e-07 
       4.057000000000e+03       6.525410957200e-06       7.895863108966e-07 
       4.058000000000e+03       6.523826366332e-06       7.898272556302e-07 
       4.059000000000e+03       6.522289269791e-06       7.900683411280e-07 
       4.060000000000e+03       6.520706351250e-06       7.903095674416e-07 
       4.061000000000e+03       6.519124083000e-06       7.905509346230e-07 
       4.062000000000e+03       6.517542466553e-06       7.907924427240e-07 
       4.063000000000e+03       6.515961503422e-06       7.910340917967e-07 
       4.064000000000e+03       6.514381195115e-06       7.912758818930e-07 
       4.065000000000e+03       6.512848766596e-06       7.915178130649e-07 
       4.066000000000e+03       6.511270148794e-06       7.917598853644e-07 
       4.067000000000e+03       6.509692190331e-06       7.920020988437e-07 
       4.068000000000e+03       6.508115080848e-06       7.922444535549e-07 
       4.069000000000e+03       6.506538445555e-06       7.924869495501e-07 
       4.070000000000e+03       6.504962850372e-06       7.927295868816e-07 
       4.071000000000e+03       6.503387920505e-06       7.929723656015e-07 
       4.072000000000e+03       6.501813657442e-06       7.932152857621e-07 
       4.073000000000e+03       6.500286910328e-06       7.934583474158e-07 
       4.074000000000e+03       6.498714173570e-06       7.937015506149e-07 
       4.075000000000e+03       6.497142108067e-06       7.939448954117e-07 
       4.076000000000e+03       6.495570903442e-06       7.941883818587e-07 
       4.077000000000e+03       6.494000749313e-06       7.944320100083e-07 
       4.078000000000e+03       6.492431082720e-06       7.946757799130e-07 
       4.079000000000e+03       6.490862093275e-06       7.949196916253e-07 
       4.080000000000e+03       6.489293782446e-06       7.951637451979e-07 
       4.081000000000e+03       6.487772623889e-06       7.954079406832e-07 
       4.082000000000e+03       6.486206051115e-06       7.956522781339e-07 
       4.083000000000e+03       6.484640161345e-06       7.958967576027e-07 
       4.084000000000e+03       6.483074956036e-06       7.961413791422e-07 
       4.085000000000e+03       6.481510436640e-06       7.963861428053e-07 
       4.086000000000e+03       6.479946792756e-06       7.966310486446e-07 
       4.087000000000e+03       6.478383837684e-06       7.968760967131e-07 
       4.088000000000e+03       6.476868046036e-06       7.971212870635e-07 
       4.089000000000e+03       6.475306661251e-06       7.973666197487e-07 
       4.090000000000e+03       6.473745969611e-06       7.976120948217e-07 
       4.091000000000e+03       6.472185972552e-06       7.978577123354e-07 
       4.092000000000e+03       6.470626859663e-06       7.981034723428e-07 
       4.093000000000e+03       6.469068444222e-06       7.983493748968e-07 
       4.094000000000e+03       6.467510915814e-06       7.985954200507e-07 
       4.095000000000e+03       6.465954275867e-06       7.988416078575e-07 
       4.096000000000e+03       6.464444059630e-06       7.990879383702e-07 
       4.097000000000e+03       6.462888636624e-06       7.993344116422e-07 
       4.098000000000e+03       6.461334106348e-06       7.995810277265e-07 
       4.099000000000e+03       6.459780470220e-06       7.998277866765e-07 
       4.100000000000e+03       6.458227541496e-06       8.000746885454e-07 
       4.101000000000e+03       6.456675133425e-06       8.003217333865e-07 
       4.102000000000e+03       6.455123623735e-06       8.005689212533e-07 
       4.103000000000e+03       6.453572825672e-06       8.008162521990e-07 
       4.104000000000e+03       6.452068840676e-06       8.010637262771e-07 
       4.105000000000e+03       6.450519658490e-06       8.013113435410e-07 
       4.106000000000e+03       6.448971192134e-06       8.015591040443e-07 
