# DLM: Best estimate lensing noise spectra [l(l+1)/2pi] N_l's
# for l=2 to 4500, i.e. number of multipoles equal to 4499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:MV (DIAG)              3:TT-TT                  4:TE-TE                  5:EE-EE                  6:BB-BB                  7:EB-EB                  8:TB-TB              
 1781       4.016769043713e-15       8.725488268103e-15       6.732047455072e-14       2.527914325002e-14                     -nan       1.371901547042e-14       1.419353134792e-13 
 1782       4.013353034954e-15       8.713782823357e-15       6.723660162023e-14       2.526340451461e-14                     -nan       1.371651392603e-14       1.419056731267e-13 
 1783       4.009946124658e-15       8.702106798506e-15       6.715313805300e-14       2.524779637736e-14                     -nan       1.371401542649e-14       1.418760611078e-13 
 1784       4.006548283982e-15       8.690460009042e-15       6.707008429915e-14       2.523231849965e-14                     -nan       1.371151998945e-14       1.418464790173e-13 
 1785       4.003159483740e-15       8.678842268991e-15       6.698744080399e-14       2.521697053931e-14                     -nan       1.370902763239e-14       1.418169284551e-13 
 1786       3.999779694411e-15       8.667253390919e-15       6.690520800798e-14       2.520175215059e-14                     -nan       1.370653837263e-14       1.417874110254e-13 
 1787       3.996408886134e-15       8.655693185920e-15       6.682338634671e-14       2.518666298417e-14                     -nan       1.370405222732e-14       1.417579283372e-13 
 1788       3.993047028706e-15       8.644161463621e-15       6.674197625092e-14       2.517170268714e-14                     -nan       1.370156921345e-14       1.417284820041e-13 
 1789       3.989694091587e-15       8.632658032178e-15       6.666097814645e-14       2.515687090300e-14                     -nan       1.369908934787e-14       1.416990736443e-13 
 1790       3.986350043894e-15       8.621182698270e-15       6.658039245428e-14       2.514216727168e-14                     -nan       1.369661264724e-14       1.416697048810e-13 
 1791       3.983014854403e-15       8.609735267100e-15       6.650021959046e-14       2.512759142947e-14                     -nan       1.369413912808e-14       1.416403773415e-13 
 1792       3.979688484127e-15       8.598315543571e-15       6.642045943258e-14       2.511314286789e-14                     -nan       1.369166880173e-14       1.416110925154e-13 
 1793       3.976370863977e-15       8.586923335821e-15       6.634110971412e-14       2.509882050873e-14                     -nan       1.368920165946e-14       1.415818513239e-13 
 1794       3.973061916920e-15       8.575558451715e-15       6.626216761698e-14       2.508462312550e-14                     -nan       1.368673768725e-14       1.415526545464e-13 
 1795       3.969761565377e-15       8.564220697659e-15       6.618363030377e-14       2.507054948429e-14                     -nan       1.368427687078e-14       1.415235029634e-13 
 1796       3.966469731228e-15       8.552909878604e-15       6.610549491780e-14       2.505659834377e-14                     -nan       1.368181919543e-14       1.414943973560e-13 
 1797       3.963186335804e-15       8.541625798041e-15       6.602775858308e-14       2.504276845518e-14                     -nan       1.367936464630e-14       1.414653385062e-13 
 1798       3.959911299895e-15       8.530368257997e-15       6.595041840426e-14       2.502905856228e-14                     -nan       1.367691320817e-14       1.414363271971e-13 
 1799       3.956644543740e-15       8.519137059036e-15       6.587347146660e-14       2.501546740140e-14                     -nan       1.367446486552e-14       1.414073642122e-13 
 1800       3.953385987033e-15       8.507932000255e-15       6.579691483594e-14       2.500199370140e-14                     -nan       1.367201960255e-14       1.413784503364e-13 
 1801       3.950135548918e-15       8.496752879282e-15       6.572074555869e-14       2.498863618364e-14                     -nan       1.366957740312e-14       1.413495863549e-13 
 1802       3.946893147992e-15       8.485599492271e-15       6.564496066178e-14       2.497539356199e-14                     -nan       1.366713825083e-14       1.413207730541e-13 
 1803       3.943658702300e-15       8.474471633906e-15       6.556955715262e-14       2.496226454281e-14                     -nan       1.366470212894e-14       1.412920112212e-13 
 1804       3.940432129336e-15       8.463369097391e-15       6.549453201911e-14       2.494924782497e-14                     -nan       1.366226902043e-14       1.412633016441e-13 
 1805       3.937213346042e-15       8.452291674451e-15       6.541988222955e-14       2.493634209978e-14                     -nan       1.365983890797e-14       1.412346451118e-13 
 1806       3.934002268808e-15       8.441239155333e-15       6.534560473268e-14       2.492354605102e-14                     -nan       1.365741177391e-14       1.412060424138e-13 
 1807       3.930798813470e-15       8.430211328798e-15       6.527169645758e-14       2.491085835492e-14                     -nan       1.365498760032e-14       1.411774943408e-13 
 1808       3.927602895309e-15       8.419207982120e-15       6.519815431369e-14       2.489827768016e-14                     -nan       1.365256636895e-14       1.411490016840e-13 
 1809       3.924414429051e-15       8.408228901087e-15       6.512497519075e-14       2.488580268782e-14                     -nan       1.365014806124e-14       1.411205652358e-13 
 1810       3.921233328865e-15       8.397273869995e-15       6.505215595878e-14       2.487343203141e-14                     -nan       1.364773265833e-14       1.410921857892e-13 
 1811       3.918059508365e-15       8.386342671647e-15       6.497969346807e-14       2.486116435686e-14                     -nan       1.364532014105e-14       1.410638641381e-13 
 1812       3.914892880603e-15       8.375435087350e-15       6.490758454909e-14       2.484899830245e-14                     -nan       1.364291048992e-14       1.410356010772e-13 
 1813       3.911733358076e-15       8.364550896914e-15       6.483582601254e-14       2.483693249889e-14                     -nan       1.364050368514e-14       1.410073974021e-13 
 1814       3.908580852718e-15       8.353689878648e-15       6.476441464926e-14       2.482496556921e-14                     -nan       1.363809970663e-14       1.409792539093e-13 
 1815       3.905435275904e-15       8.342851809357e-15       6.469334723021e-14       2.481309612883e-14                     -nan       1.363569853397e-14       1.409511713960e-13 
 1816       3.902296538448e-15       8.332036464343e-15       6.462262050645e-14       2.480132278551e-14                     -nan       1.363330014644e-14       1.409231506603e-13 
 1817       3.899164550600e-15       8.321243617401e-15       6.455223120913e-14       2.478964413934e-14                     -nan       1.363090452301e-14       1.408951925011e-13 
 1818       3.896039222046e-15       8.310473040813e-15       6.448217604940e-14       2.477805878273e-14                     -nan       1.362851164234e-14       1.408672977183e-13 
 1819       3.892920461911e-15       8.299724505352e-15       6.441245171845e-14       2.476656530042e-14                     -nan       1.362612148277e-14       1.408394671124e-13 
 1820       3.889808178751e-15       8.288997780274e-15       6.434305488741e-14       2.475516226944e-14                     -nan       1.362373402233e-14       1.408117014849e-13 
 1821       3.886702280558e-15       8.278292633319e-15       6.427398220738e-14       2.474384825909e-14                     -nan       1.362134923874e-14       1.407840016380e-13 
 1822       3.883602674758e-15       8.267608830707e-15       6.420523030937e-14       2.473262183098e-14                     -nan       1.361896710940e-14       1.407563683749e-13 
 1823       3.880509268208e-15       8.256946137138e-15       6.413679580427e-14       2.472148153897e-14                     -nan       1.361658761141e-14       1.407288024996e-13 
 1824       3.877421967196e-15       8.246304315785e-15       6.406867528281e-14       2.471042592918e-14                     -nan       1.361421072152e-14       1.407013048167e-13 
 1825       3.874340677440e-15       8.235683128297e-15       6.400086531557e-14       2.469945353997e-14                     -nan       1.361183641619e-14       1.406738761319e-13 
 1826       3.871265304091e-15       8.225082334792e-15       6.393336245290e-14       2.468856290192e-14                     -nan       1.360946467157e-14       1.406465172516e-13 
 1827       3.868195751724e-15       8.214501693858e-15       6.386616322491e-14       2.467775253787e-14                     -nan       1.360709546347e-14       1.406192289832e-13 
 1828       3.865131924345e-15       8.203940962549e-15       6.379926414147e-14       2.466702096282e-14                     -nan       1.360472876740e-14       1.405920121346e-13 
 1829       3.862073725386e-15       8.193399896382e-15       6.373266169210e-14       2.465636668401e-14                     -nan       1.360236455854e-14       1.405648675149e-13 
 1830       3.859021057706e-15       8.182878249336e-15       6.366635234605e-14       2.464578820084e-14                     -nan       1.360000281176e-14       1.405377959337e-13 
 1831       3.855973824686e-15       8.172375789866e-15       6.360033221599e-14       2.463528400238e-14                     -nan       1.359764350019e-14       1.405107980925e-13 
 1832       3.852931933539e-15       8.161892349082e-15       6.353459604665e-14       2.462485255982e-14                     -nan       1.359528659102e-14       1.404838742563e-13 
 1833       3.849895292025e-15       8.151427772952e-15       6.346913821810e-14       2.461449233391e-14                     -nan       1.359293204968e-14       1.404570245789e-13 
 1834       3.846863807358e-15       8.140981906315e-15       6.340395308111e-14       2.460420177749e-14                     -nan       1.359057984123e-14       1.404302492122e-13 
 1835       3.843837386200e-15       8.130554592881e-15       6.333903495713e-14       2.459397933546e-14                     -nan       1.358822993039e-14       1.404035483062e-13 
 1836       3.840815934665e-15       8.120145675229e-15       6.327437813825e-14       2.458382344477e-14                     -nan       1.358588228150e-14       1.403769220086e-13 
 1837       3.837799358313e-15       8.109754994804e-15       6.320997688714e-14       2.457373253441e-14                     -nan       1.358353685855e-14       1.403503704651e-13 
 1838       3.834787562154e-15       8.099382391920e-15       6.314582543702e-14       2.456370502541e-14                     -nan       1.358119362516e-14       1.403238938196e-13 
 1839       3.831780450646e-15       8.089027705750e-15       6.308191799163e-14       2.455373933080e-14                     -nan       1.357885254461e-14       1.402974922136e-13 
 1840       3.828777927692e-15       8.078690774331e-15       6.301824872515e-14       2.454383385563e-14                     -nan       1.357651357979e-14       1.402711657866e-13 
 1841       3.825779896641e-15       8.068371434560e-15       6.295481178221e-14       2.453398699693e-14                     -nan       1.357417669324e-14       1.402449146762e-13 
 1842       3.822786260286e-15       8.058069522192e-15       6.289160127778e-14       2.452419714374e-14                     -nan       1.357184184714e-14       1.402187390178e-13 
 1843       3.819796920865e-15       8.047784871838e-15       6.282861129719e-14       2.451446267705e-14                     -nan       1.356950900330e-14       1.401926389447e-13 
 1844       3.816811780059e-15       8.037517316963e-15       6.276583589606e-14       2.450478196982e-14                     -nan       1.356717812318e-14       1.401666145880e-13 
 1845       3.813830738989e-15       8.027266689886e-15       6.270326910026e-14       2.449515338694e-14                     -nan       1.356484916783e-14       1.401406660771e-13 
 1846       3.810853698221e-15       8.017032821775e-15       6.264090490587e-14       2.448557528527e-14                     -nan       1.356252209800e-14       1.401147935389e-13 
 1847       3.807880557759e-15       8.006815542649e-15       6.257873727911e-14       2.447604601358e-14                     -nan       1.356019687401e-14       1.400889970983e-13 
 1848       3.804911217047e-15       7.996614681373e-15       6.251676015636e-14       2.446656391254e-14                     -nan       1.355787345586e-14       1.400632768782e-13 
 1849       3.801945574969e-15       7.986430065657e-15       6.245496744406e-14       2.445712731474e-14                     -nan       1.355555180315e-14       1.400376329993e-13 
 1850       3.798983529844e-15       7.976261522056e-15       6.239335301869e-14       2.444773454466e-14                     -nan       1.355323187513e-14       1.400120655802e-13 
 1851       3.796024979432e-15       7.966108875965e-15       6.233191072672e-14       2.443838391866e-14                     -nan       1.355091363066e-14       1.399865747375e-13 
 1852       3.793069820928e-15       7.955971951622e-15       6.227063438457e-14       2.442907374496e-14                     -nan       1.354859702827e-14       1.399611605854e-13 
 1853       3.790117950960e-15       7.945850572099e-15       6.220951777859e-14       2.441980232366e-14                     -nan       1.354628202607e-14       1.399358232362e-13 
 1854       3.787169265594e-15       7.935744559309e-15       6.214855466498e-14       2.441056794667e-14                     -nan       1.354396858183e-14       1.399105628000e-13 
 1855       3.784223660328e-15       7.925653733994e-15       6.208773876975e-14       2.440136889776e-14                     -nan       1.354165665294e-14       1.398853793848e-13 
 1856       3.781281030094e-15       7.915577915734e-15       6.202706378874e-14       2.439220345251e-14                     -nan       1.353934619641e-14       1.398602730963e-13 
 1857       3.778341269255e-15       7.905516922937e-15       6.196652338747e-14       2.438306987833e-14                     -nan       1.353703716889e-14       1.398352440382e-13 
 1858       3.775404271605e-15       7.895470572841e-15       6.190611120121e-14       2.437396643441e-14                     -nan       1.353472952665e-14       1.398102923121e-13 
 1859       3.772469930371e-15       7.885438681510e-15       6.184582083484e-14       2.436489137174e-14                     -nan       1.353242322559e-14       1.397854180173e-13 
 1860       3.769538138206e-15       7.875421063836e-15       6.178564586288e-14       2.435584293307e-14                     -nan       1.353011822121e-14       1.397606212509e-13 
 1861       3.766608787195e-15       7.865417533533e-15       6.172557982942e-14       2.434681935293e-14                     -nan       1.352781446868e-14       1.397359021080e-13 
 1862       3.763681768848e-15       7.855427903135e-15       6.166561624805e-14       2.433781885761e-14                     -nan       1.352551192274e-14       1.397112606815e-13 
 1863       3.760756974105e-15       7.845451984001e-15       6.160574860187e-14       2.432883966512e-14                     -nan       1.352321053780e-14       1.396866970619e-13 
 1864       3.757834293330e-15       7.835489586303e-15       6.154597034341e-14       2.431987998523e-14                     -nan       1.352091026786e-14       1.396622113379e-13 
 1865       3.754913616313e-15       7.825540519033e-15       6.148627489461e-14       2.431093801939e-14                     -nan       1.351861106656e-14       1.396378035957e-13 
 1866       3.751994832269e-15       7.815604589995e-15       6.142665564675e-14       2.430201196080e-14                     -nan       1.351631288716e-14       1.396134739194e-13 
 1867       3.749077829836e-15       7.805681605808e-15       6.136710596044e-14       2.429309999433e-14                     -nan       1.351401568252e-14       1.395892223909e-13 
 1868       3.746162497076e-15       7.795771371901e-15       6.130761916554e-14       2.428420029653e-14                     -nan       1.351171940514e-14       1.395650490900e-13 
 1869       3.743248721472e-15       7.785873692512e-15       6.124818856117e-14       2.427531103566e-14                     -nan       1.350942400714e-14       1.395409540941e-13 
 1870       3.740336400236e-15       7.775988394872e-15       6.118880786300e-14       2.426643050472e-14                     -nan       1.350712944316e-14       1.395169373744e-13 
 1871       3.737425471323e-15       7.766115401965e-15       6.112947254929e-14       2.425755752205e-14                     -nan       1.350483567915e-14       1.394929984817e-13 
 1872       3.734515882656e-15       7.756254660335e-15       6.107017852533e-14       2.424869103386e-14                     -nan       1.350254268367e-14       1.394691368579e-13 
 1873       3.731607581842e-15       7.746406115949e-15       6.101092167697e-14       2.423982998142e-14                     -nan       1.350025042495e-14       1.394453519401e-13 
 1874       3.728700516174e-15       7.736569714196e-15       6.095169787059e-14       2.423097330105e-14                     -nan       1.349795887095e-14       1.394216431605e-13 
 1875       3.725794632624e-15       7.726745399889e-15       6.089250295310e-14       2.422211992411e-14                     -nan       1.349566798927e-14       1.393980099462e-13 
 1876       3.722889877848e-15       7.716933117260e-15       6.083333275187e-14       2.421326877697e-14                     -nan       1.349337774724e-14       1.393744517195e-13 
 1877       3.719986198186e-15       7.707132809963e-15       6.077418307474e-14       2.420441878105e-14                     -nan       1.349108811185e-14       1.393509678979e-13 
 1878       3.717083539655e-15       7.697344421068e-15       6.071504970997e-14       2.419556885277e-14                     -nan       1.348879904981e-14       1.393275578937e-13 
 1879       3.714181847956e-15       7.687567893065e-15       6.065592842623e-14       2.418671790355e-14                     -nan       1.348651052749e-14       1.393042211143e-13 
 1880       3.711281068469e-15       7.677803167861e-15       6.059681497255e-14       2.417786483984e-14                     -nan       1.348422251097e-14       1.392809569623e-13 
 1881       3.708381146254e-15       7.668050186779e-15       6.053770507832e-14       2.416900856307e-14                     -nan       1.348193496599e-14       1.392577648351e-13 
 1882       3.705482026052e-15       7.658308890556e-15       6.047859445323e-14       2.416014796965e-14                     -nan       1.347964785799e-14       1.392346441253e-13 
 1883       3.702583652281e-15       7.648579219344e-15       6.041947878729e-14       2.415128195099e-14                     -nan       1.347736115212e-14       1.392115942204e-13 
 1884       3.699685969037e-15       7.638861112707e-15       6.036035375074e-14       2.414240939346e-14                     -nan       1.347507481317e-14       1.391886145031e-13 
 1885       3.696788920097e-15       7.629154509622e-15       6.030121499410e-14       2.413352917840e-14                     -nan       1.347278880565e-14       1.391657043508e-13 
 1886       3.693892448911e-15       7.619459348478e-15       6.024205814806e-14       2.412464018213e-14                     -nan       1.347050309373e-14       1.391428631361e-13 
 1887       3.690996498609e-15       7.609775567072e-15       6.018287882351e-14       2.411574127590e-14                     -nan       1.346821764129e-14       1.391200902266e-13 
 1888       3.688101011998e-15       7.600103102611e-15       6.012367261151e-14       2.410683132592e-14                     -nan       1.346593241188e-14       1.390973849846e-13 
 1889       3.685205931558e-15       7.590441891711e-15       6.006443508322e-14       2.409790919333e-14                     -nan       1.346364736871e-14       1.390747467678e-13 
 1890       3.682311199448e-15       7.580791870393e-15       6.000516178992e-14       2.408897373422e-14                     -nan       1.346136247472e-14       1.390521749284e-13 
 1891       3.679416757499e-15       7.571152974087e-15       5.994584826296e-14       2.408002379959e-14                     -nan       1.345907769248e-14       1.390296688138e-13 
 1892       3.676522547218e-15       7.561525137626e-15       5.988649001373e-14       2.407105823536e-14                     -nan       1.345679298429e-14       1.390072277664e-13 
 1893       3.673628509785e-15       7.551908295248e-15       5.982708253366e-14       2.406207588238e-14                     -nan       1.345450831209e-14       1.389848511234e-13 
 1894       3.670734586056e-15       7.542302380594e-15       5.976762129415e-14       2.405307557639e-14                     -nan       1.345222363752e-14       1.389625382168e-13 
 1895       3.667840716558e-15       7.532707326708e-15       5.970810174658e-14       2.404405614803e-14                     -nan       1.344993892190e-14       1.389402883739e-13 
 1896       3.664946841491e-15       7.523123066034e-15       5.964851932225e-14       2.403501642284e-14                     -nan       1.344765412623e-14       1.389181009165e-13 
 1897       3.662052900726e-15       7.513549530418e-15       5.958886943240e-14       2.402595522123e-14                     -nan       1.344536921116e-14       1.388959751616e-13 
 1898       3.659158833807e-15       7.503986651102e-15       5.952914746813e-14       2.401687135851e-14                     -nan       1.344308413707e-14       1.388739104208e-13 
 1899       3.656264579950e-15       7.494434358731e-15       5.946934880040e-14       2.400776364485e-14                     -nan       1.344079886396e-14       1.388519060009e-13 
 1900       3.653370078039e-15       7.484892583344e-15       5.940946878001e-14       2.399863088527e-14                     -nan       1.343851335155e-14       1.388299612033e-13 
 1901       3.650475266630e-15       7.475361254376e-15       5.934950273754e-14       2.398947187967e-14                     -nan       1.343622755922e-14       1.388080753244e-13 
 1902       3.647580083949e-15       7.465840300661e-15       5.928944598338e-14       2.398028542279e-14                     -nan       1.343394144603e-14       1.387862476555e-13 
 1903       3.644684467890e-15       7.456329650422e-15       5.922929380764e-14       2.397107030421e-14                     -nan       1.343165497070e-14       1.387644774826e-13 
 1904       3.641788356015e-15       7.446829231280e-15       5.916904148015e-14       2.396182530835e-14                     -nan       1.342936809163e-14       1.387427640867e-13 
 1905       3.638891685557e-15       7.437338970247e-15       5.910868425045e-14       2.395254921447e-14                     -nan       1.342708076692e-14       1.387211067435e-13 
 1906       3.635994393414e-15       7.427858793726e-15       5.904821734773e-14       2.394324079663e-14                     -nan       1.342479295431e-14       1.386995047236e-13 
 1907       3.633096416152e-15       7.418388627509e-15       5.898763598084e-14       2.393389882373e-14                     -nan       1.342250461123e-14       1.386779572923e-13 
 1908       3.630197690004e-15       7.408928396781e-15       5.892693533821e-14       2.392452205946e-14                     -nan       1.342021569478e-14       1.386564637100e-13 
 1909       3.627298164008e-15       7.399478047195e-15       5.886611142965e-14       2.391510946038e-14                     -nan       1.341792616722e-14       1.386350231348e-13 
 1910       3.624397839530e-15       7.390037608301e-15       5.880516361863e-14       2.390566077169e-14                     -nan       1.341563601254e-14       1.386136343318e-13 
 1911       3.621496731040e-15       7.380607130603e-15       5.874409210933e-14       2.389617593602e-14                     -nan       1.341334522004e-14       1.385922959621e-13 
 1912       3.618594853007e-15       7.371186664521e-15       5.868289710664e-14       2.388665489576e-14                     -nan       1.341105377881e-14       1.385710066787e-13 
 1913       3.615692219895e-15       7.361776260394e-15       5.862157881616e-14       2.387709759307e-14                     -nan       1.340876167776e-14       1.385497651274e-13 
 1914       3.612788846161e-15       7.352375968475e-15       5.856013744420e-14       2.386750396989e-14                     -nan       1.340646890560e-14       1.385285699460e-13 
 1915       3.609884746262e-15       7.342985838933e-15       5.849857319776e-14       2.385787396791e-14                     -nan       1.340417545085e-14       1.385074197647e-13 
 1916       3.606979934646e-15       7.333605921852e-15       5.843688628458e-14       2.384820752859e-14                     -nan       1.340188130184e-14       1.384863132060e-13 
 1917       3.604074425760e-15       7.324236267233e-15       5.837507691308e-14       2.383850459318e-14                     -nan       1.339958644670e-14       1.384652488846e-13 
 1918       3.601168234045e-15       7.314876924989e-15       5.831314529241e-14       2.382876510268e-14                     -nan       1.339729087338e-14       1.384442254077e-13 
 1919       3.598261373936e-15       7.305527944951e-15       5.825109163241e-14       2.381898899786e-14                     -nan       1.339499456962e-14       1.384232413744e-13 
 1920       3.595353859867e-15       7.296189376861e-15       5.818891614366e-14       2.380917621926e-14                     -nan       1.339269752297e-14       1.384022953764e-13 
 1921       3.592445706262e-15       7.286861270377e-15       5.812661903742e-14       2.379932670718e-14                     -nan       1.339039972080e-14       1.383813859974e-13 
 1922       3.589536927546e-15       7.277543675071e-15       5.806420052569e-14       2.378944040169e-14                     -nan       1.338810115027e-14       1.383605118134e-13 
 1923       3.586627538135e-15       7.268236640426e-15       5.800166082115e-14       2.377951724264e-14                     -nan       1.338580179835e-14       1.383396713925e-13 
 1924       3.583717552441e-15       7.258940215841e-15       5.793900013723e-14       2.376955716961e-14                     -nan       1.338350165180e-14       1.383188632953e-13 
 1925       3.580806984873e-15       7.249654450625e-15       5.787621868804e-14       2.375956012198e-14                     -nan       1.338120069721e-14       1.382980860743e-13 
 1926       3.577895849831e-15       7.240379394003e-15       5.781331668843e-14       2.374952603888e-14                     -nan       1.337889892096e-14       1.382773382743e-13 
 1927       3.574984161715e-15       7.231115095110e-15       5.775029435396e-14       2.373945485921e-14                     -nan       1.337659630923e-14       1.382566184321e-13 
 1928       3.572071934916e-15       7.221861602993e-15       5.768715190087e-14       2.372934652162e-14                     -nan       1.337429284800e-14       1.382359250770e-13 
 1929       3.569159183821e-15       7.212618966610e-15       5.762388954617e-14       2.371920096453e-14                     -nan       1.337198852307e-14       1.382152567301e-13 
 1930       3.566245922812e-15       7.203387234833e-15       5.756050750755e-14       2.370901812614e-14                     -nan       1.336968332002e-14       1.381946119047e-13 
 1931       3.563332166265e-15       7.194166456443e-15       5.749700600342e-14       2.369879794438e-14                     -nan       1.336737722425e-14       1.381739891065e-13 
 1932       3.560417928552e-15       7.184956680132e-15       5.743338525292e-14       2.368854035698e-14                     -nan       1.336507022096e-14       1.381533868329e-13 
 1933       3.557503224040e-15       7.175757954504e-15       5.736964547590e-14       2.367824530139e-14                     -nan       1.336276229513e-14       1.381328035737e-13 
 1934       3.554588067087e-15       7.166570328071e-15       5.730578689291e-14       2.366791271486e-14                     -nan       1.336045343156e-14       1.381122378106e-13 
 1935       3.551672472049e-15       7.157393849256e-15       5.724180972526e-14       2.365754253437e-14                     -nan       1.335814361486e-14       1.380916880174e-13 
 1936       3.548756453276e-15       7.148228566392e-15       5.717771419494e-14       2.364713469668e-14                     -nan       1.335583282941e-14       1.380711526602e-13 
 1937       3.545840025111e-15       7.139074527722e-15       5.711350052467e-14       2.363668913831e-14                     -nan       1.335352105941e-14       1.380506301968e-13 
 1938       3.542923201892e-15       7.129931781396e-15       5.704916893790e-14       2.362620579553e-14                     -nan       1.335120828885e-14       1.380301190772e-13 
 1939       3.540005997952e-15       7.120800375474e-15       5.698471965879e-14       2.361568460438e-14                     -nan       1.334889450154e-14       1.380096177436e-13 
 1940       3.537088427617e-15       7.111680357925e-15       5.692015291223e-14       2.360512550064e-14                     -nan       1.334657968106e-14       1.379891246298e-13 
 1941       3.534170505208e-15       7.102571776626e-15       5.685546892382e-14       2.359452841987e-14                     -nan       1.334426381080e-14       1.379686381620e-13 
 1942       3.531252245040e-15       7.093474679360e-15       5.679066791988e-14       2.358389329737e-14                     -nan       1.334194687395e-14       1.379481567583e-13 
 1943       3.528333661423e-15       7.084389113821e-15       5.672575012747e-14       2.357322006822e-14                     -nan       1.333962885350e-14       1.379276788286e-13 
 1944       3.525414768658e-15       7.075315127608e-15       5.666071577436e-14       2.356250866723e-14                     -nan       1.333730973223e-14       1.379072027749e-13 
 1945       3.522495581043e-15       7.066252768228e-15       5.659556508903e-14       2.355175902900e-14                     -nan       1.333498949271e-14       1.378867269913e-13 
 1946       3.519576112869e-15       7.057202083093e-15       5.653029830072e-14       2.354097108785e-14                     -nan       1.333266811733e-14       1.378662498636e-13 
 1947       3.516656378421e-15       7.048163119525e-15       5.646491563936e-14       2.353014477788e-14                     -nan       1.333034558826e-14       1.378457697696e-13 
 1948       3.513736399605e-15       7.039135933521e-15       5.639941775633e-14       2.351928018008e-14                     -nan       1.332802189272e-14       1.378252851565e-13 
 1949       3.510816228897e-15       7.030120616153e-15       5.633380699000e-14       2.350837796502e-14                     -nan       1.332569703884e-14       1.378047947729e-13 
 1950       3.507895926564e-15       7.021117267368e-15       5.626808610967e-14       2.349743895345e-14                     -nan       1.332337103993e-14       1.377842974384e-13 
 1951       3.504975553060e-15       7.012125987236e-15       5.620225789579e-14       2.348646396956e-14                     -nan       1.332104390921e-14       1.377637919665e-13 
 1952       3.502055169015e-15       7.003146875946e-15       5.613632513989e-14       2.347545384088e-14                     -nan       1.331871565985e-14       1.377432771644e-13 
 1953       3.499134835247e-15       6.994180033814e-15       5.607029064466e-14       2.346440939838e-14                     -nan       1.331638630491e-14       1.377227518331e-13 
 1954       3.496214612752e-15       6.985225561272e-15       5.600415722394e-14       2.345333147640e-14                     -nan       1.331405585739e-14       1.377022147674e-13 
 1955       3.493294562713e-15       6.976283558879e-15       5.593792770275e-14       2.344222091269e-14                     -nan       1.331172433022e-14       1.376816647558e-13 
 1956       3.490374746491e-15       6.967354127313e-15       5.587160491726e-14       2.343107854843e-14                     -nan       1.330939173625e-14       1.376611005806e-13 
 1957       3.487455225634e-15       6.958437367374e-15       5.580519171486e-14       2.341990522817e-14                     -nan       1.330705808826e-14       1.376405210178e-13 
 1958       3.484536061872e-15       6.949533379984e-15       5.573869095414e-14       2.340870179992e-14                     -nan       1.330472339892e-14       1.376199248372e-13 
 1959       3.481617317118e-15       6.940642266188e-15       5.567210550491e-14       2.339746911508e-14                     -nan       1.330238768086e-14       1.375993108024e-13 
 1960       3.478699053468e-15       6.931764127151e-15       5.560543824821e-14       2.338620802849e-14                     -nan       1.330005094663e-14       1.375786776704e-13 
 1961       3.475781333204e-15       6.922899064161e-15       5.553869207633e-14       2.337491939842e-14                     -nan       1.329771320868e-14       1.375580241923e-13 
 1962       3.472864218790e-15       6.914047178627e-15       5.547186989284e-14       2.336360408656e-14                     -nan       1.329537447939e-14       1.375373491126e-13 
 1963       3.469947772876e-15       6.905208572079e-15       5.540497461257e-14       2.335226295806e-14                     -nan       1.329303477108e-14       1.375166511698e-13 
 1964       3.467032058293e-15       6.896383346172e-15       5.533800916164e-14       2.334089688149e-14                     -nan       1.329069409597e-14       1.374959290957e-13 
 1965       3.464117138061e-15       6.887571602679e-15       5.527097647748e-14       2.332950672888e-14                     -nan       1.328835246621e-14       1.374751816161e-13 
 1966       3.461203075381e-15       6.878773443496e-15       5.520387950884e-14       2.331809337571e-14                     -nan       1.328600989387e-14       1.374544074503e-13 
 1967       3.458289933642e-15       6.869988970642e-15       5.513672121579e-14       2.330665770091e-14                     -nan       1.328366639095e-14       1.374336053113e-13 
 1968       3.455377776415e-15       6.861218286257e-15       5.506950456977e-14       2.329520058687e-14                     -nan       1.328132196937e-14       1.374127739057e-13 
 1969       3.452466667459e-15       6.852461492600e-15       5.500223255355e-14       2.328372291943e-14                     -nan       1.327897664095e-14       1.373919119338e-13 
 1970       3.449556670717e-15       6.843718692055e-15       5.493490816129e-14       2.327222558794e-14                     -nan       1.327663041745e-14       1.373710180895e-13 
 1971       3.446647850318e-15       6.834989987128e-15       5.486753439853e-14       2.326070948517e-14                     -nan       1.327428331054e-14       1.373500910603e-13 
 1972       3.443740270578e-15       6.826275480443e-15       5.480011428222e-14       2.324917550739e-14                     -nan       1.327193533184e-14       1.373291295274e-13 
 1973       3.440833995996e-15       6.817575274749e-15       5.473265084071e-14       2.323762455437e-14                     -nan       1.326958649284e-14       1.373081321655e-13 
 1974       3.437929091261e-15       6.808889472916e-15       5.466514711380e-14       2.322605752933e-14                     -nan       1.326723680499e-14       1.372870976430e-13 
 1975       3.435025621245e-15       6.800218177934e-15       5.459760615272e-14       2.321447533899e-14                     -nan       1.326488627964e-14       1.372660246216e-13 
 1976       3.432123651010e-15       6.791561492916e-15       5.453003102014e-14       2.320287889357e-14                     -nan       1.326253492808e-14       1.372449117570e-13 
 1977       3.429223245802e-15       6.782919521096e-15       5.446242479022e-14       2.319126910679e-14                     -nan       1.326018276149e-14       1.372237576982e-13 
